M/Z,INTENSITY
129.7057,2.20E+01
129.7107,1.90E+01
129.7157,1.90E+01
129.7207,1.50E+01
129.7256,2.70E+01
129.7306,6.80E+01
129.7356,2.00E+01
129.7406,0.00E+00
129.7555,0.00E+00
129.7605,7.00E+00
129.7654,7.00E+00
129.7704,0.00E+00
129.7754,3.00E+00
129.7804,1.50E+01
129.7853,6.40E+01
129.7903,5.90E+01
129.7953,0.00E+00
129.8003,0.00E+00
129.8052,8.00E+00
129.8102,1.80E+01
129.8152,0.00E+00
129.8351,0.00E+00
129.8401,3.20E+01
129.8451,4.20E+01
129.85,5.30E+01
129.855,3.00E+01
129.86,0.00E+00
129.865,0.00E+00
129.8699,1.90E+01
129.8749,0.00E+00
129.8799,0.00E+00
129.8849,1.60E+01
129.8898,3.50E+01
129.8948,0.00E+00
129.9048,0.00E+00
129.9098,2.90E+01
129.9147,9.00E+00
129.9197,1.30E+01
129.9247,2.20E+01
129.9297,8.00E+00
129.9346,1.90E+01
129.9396,5.00E+00
129.9446,3.00E+00
129.9496,1.50E+01
129.9546,2.50E+01
129.9595,4.60E+01
129.9645,1.10E+02
129.9695,1.00E+01
129.9745,0.00E+00
129.9795,0.00E+00
129.9845,4.20E+01
129.9894,1.20E+01
129.9944,1.30E+01
129.9994,5.00E+00
130.0044,2.40E+01
130.0093,4.30E+01
130.0143,5.90E+01
130.0193,1.50E+01
130.0243,3.50E+01
130.0293,1.92E+02
130.0342,1.04E+03
130.0392,4.13E+03
130.0442,6.43E+03
130.0492,2.38E+03
130.0542,4.54E+02
130.0591,4.00E+02
130.0641,1.28E+03
130.0691,1.03E+04
130.0741,2.49E+04
130.0791,2.16E+04
130.084,6.35E+03
130.089,1.05E+03
130.094,6.70E+01
130.099,1.80E+01
130.104,5.90E+01
130.109,7.00E+01
130.114,5.00E+01
130.1189,1.70E+01
130.1239,5.30E+01
130.1289,1.00E+01
130.1339,0.00E+00
130.1389,4.30E+01
130.1438,1.40E+01
130.1488,0.00E+00
130.1588,0.00E+00
130.1638,2.40E+01
130.1687,3.90E+01
130.1737,4.20E+01
130.1787,2.10E+01
130.1837,0.00E+00
130.1887,1.10E+01
130.1937,1.60E+01
130.1986,1.20E+01
130.2036,0.00E+00
130.2086,9.00E+00
130.2136,4.00E+00
130.2186,0.00E+00
130.2435,0.00E+00
130.2485,1.90E+01
130.2535,4.30E+01
130.2585,1.70E+01
130.2634,0.00E+00
130.2684,0.00E+00
130.2734,2.20E+01
130.2784,1.60E+01
130.2834,3.80E+01
130.2884,0.00E+00
130.3133,0.00E+00
130.3183,1.60E+01
130.3233,2.40E+01
130.3282,2.50E+01
130.3332,0.00E+00
130.3582,0.00E+00
130.3632,9.00E+00
130.3681,2.00E+01
130.3731,2.30E+01
130.3781,9.00E+00
130.3831,7.00E+00
130.3881,4.00E+00
130.3931,9.00E+00
130.3981,1.50E+01
130.403,2.00E+00
130.408,0.00E+00
130.413,3.00E+01
130.418,6.00E+00
130.423,4.30E+01
130.428,2.20E+01
130.433,0.00E+00
130.4479,0.00E+00
130.4529,1.40E+01
130.4579,2.60E+01
130.4629,4.70E+01
130.4679,1.10E+01
130.4729,1.30E+01
130.4779,1.80E+01
130.4828,1.30E+01
130.4878,2.40E+01
130.4928,2.00E+00
130.4978,0.00E+00
130.5228,0.00E+00
130.5278,1.20E+01
130.5328,1.60E+01
130.5378,4.00E+00
130.5427,2.70E+01
130.5477,5.00E+01
130.5527,2.00E+01
130.5577,9.00E+00
130.5627,4.00E+00
130.5677,0.00E+00
130.5727,1.50E+01
130.5777,2.30E+01
130.5827,0.00E+00
130.5876,8.00E+00
130.5926,2.80E+01
130.5976,1.40E+01
130.6026,6.00E+00
130.6076,6.60E+01
130.6126,3.70E+01
130.6176,1.40E+01
130.6226,0.00E+00
130.6276,2.20E+01
130.6326,4.00E+01
130.6376,7.00E+00
130.6426,7.00E+00
130.6476,0.00E+00
130.6575,0.00E+00
130.6625,2.00E+00
130.6675,1.80E+01
130.6725,0.00E+00
130.6875,0.00E+00
130.6925,1.50E+01
130.6975,2.00E+00
130.7025,9.00E+00
130.7075,4.00E+00
130.7124,0.00E+00
130.7174,1.60E+01
130.7224,4.00E+00
130.7274,0.00E+00
130.7374,0.00E+00
130.7424,2.80E+01
130.7474,1.30E+01
130.7524,0.00E+00
130.7574,2.40E+01
130.7624,1.80E+01
130.7674,0.00E+00
130.7774,0.00E+00
130.7824,3.20E+01
130.7874,2.20E+01
130.7924,0.00E+00
130.7973,0.00E+00
130.8024,7.00E+00
130.8073,7.00E+00
130.8123,6.00E+00
130.8173,3.00E+01
130.8223,2.20E+01
130.8273,6.00E+00
130.8323,3.90E+01
130.8373,0.00E+00
130.8423,0.00E+00
130.8473,2.60E+01
130.8523,2.30E+01
130.8573,2.90E+01
130.8623,1.80E+01
130.8673,7.00E+00
130.8723,0.00E+00
130.8823,0.00E+00
130.8873,2.60E+01
130.8923,1.00E+01
130.8973,1.50E+01
130.9023,0.00E+00
130.9073,1.90E+01
130.9123,1.60E+01
130.9173,1.10E+01
130.9223,0.00E+00
130.9323,0.00E+00
130.9373,2.20E+01
130.9422,5.00E+00
130.9473,0.00E+00
130.9722,0.00E+00
130.9772,1.70E+01
130.9822,1.90E+01
130.9872,0.00E+00
130.9922,1.80E+01
130.9972,1.50E+01
131.0022,1.10E+01
131.0072,7.00E+00
131.0122,3.10E+01
131.0172,6.60E+01
131.0222,4.80E+01
131.0272,7.20E+01
131.0322,1.74E+02
131.0372,4.53E+02
131.0422,6.63E+03
131.0472,3.75E+04
131.0522,5.56E+04
131.0572,2.58E+04
131.0622,4.55E+03
131.0672,6.36E+02
131.0722,5.10E+02
131.0772,1.51E+03
131.0822,3.39E+03
131.0872,5.50E+03
131.0922,2.96E+03
131.0972,5.81E+02
131.1022,6.00E+01
131.1072,9.10E+01
131.1122,1.17E+02
131.1172,6.00E+01
131.1222,4.80E+01
131.1272,2.20E+01
131.1322,3.00E+01
131.1372,8.40E+01
131.1422,5.90E+01
131.1472,0.00E+00
131.1622,0.00E+00
131.1673,3.60E+01
131.1722,1.50E+01
131.1772,7.00E+00
131.1823,0.00E+00
131.1873,0.00E+00
131.1922,4.00E+00
131.1973,9.00E+00
131.2023,6.00E+00
131.2073,1.30E+01
131.2123,4.00E+00
131.2173,4.30E+01
131.2223,4.00E+00
131.2273,2.20E+01
131.2323,5.30E+01
131.2373,0.00E+00
131.2473,0.00E+00
131.2523,1.40E+01
131.2573,2.10E+01
131.2623,0.00E+00
131.2673,0.00E+00
131.2723,8.10E+01
131.2773,0.00E+00
131.2823,0.00E+00
131.2873,3.00E+00
131.2923,5.10E+01
131.2973,4.30E+01
131.3023,9.00E+00
131.3073,1.50E+01
131.3123,1.40E+01
131.3174,2.10E+01
131.3223,1.50E+01
131.3273,7.10E+01
131.3324,0.00E+00
131.3374,9.00E+00
131.3424,4.10E+01
131.3474,1.00E+00
131.3524,0.00E+00
131.3624,0.00E+00
131.3674,1.50E+01
131.3724,8.00E+00
131.3774,2.20E+01
131.3824,0.00E+00
131.3974,0.00E+00
131.4025,4.30E+01
131.4075,4.00E+00
131.4125,2.20E+01
131.4175,0.00E+00
131.4225,0.00E+00
131.4275,2.00E+00
131.4325,2.60E+01
131.4375,4.00E+00
131.4425,2.20E+01
131.4475,1.70E+01
131.4525,1.10E+01
131.4575,5.00E+00
131.4625,0.00E+00
131.4675,0.00E+00
131.4725,1.90E+01
131.4775,5.00E+00
131.4826,0.00E+00
131.4876,0.00E+00
131.4926,5.00E+00
131.4976,4.90E+01
131.5026,0.00E+00
131.5076,1.80E+01
131.5126,1.10E+01
131.5176,0.00E+00
131.5276,0.00E+00
131.5327,2.30E+01
131.5377,5.30E+01
131.5427,6.00E+00
131.5477,0.00E+00
131.5627,0.00E+00
131.5677,2.30E+01
131.5727,0.00E+00
131.6028,0.00E+00
131.6078,6.00E+00
131.6128,1.50E+01
131.6178,9.00E+00
131.6228,0.00E+00
131.6278,1.30E+01
131.6328,0.00E+00
131.6529,0.00E+00
131.6579,2.50E+01
131.6629,5.30E+01
131.6679,0.00E+00
131.6729,3.90E+01
131.6779,0.00E+00
131.698,0.00E+00
131.703,6.00E+01
131.708,2.00E+01
131.713,0.00E+00
131.718,1.80E+01
131.7231,2.50E+01
131.7281,3.10E+01
131.7331,1.60E+01
131.7381,3.00E+00
131.7431,0.00E+00
131.7481,1.20E+01
131.7531,3.00E+01
131.7581,0.00E+00
131.7632,0.00E+00
131.7682,5.00E+00
131.7732,4.70E+01
131.7782,0.00E+00
131.8083,0.00E+00
131.8133,2.00E+01
131.8183,2.00E+00
131.8233,9.00E+00
131.8283,4.00E+00
131.8334,3.30E+01
131.8384,1.50E+01
131.8434,8.00E+00
131.8484,7.00E+00
131.8534,7.00E+00
131.8584,0.00E+00
131.8785,0.00E+00
131.8835,2.50E+01
131.8885,3.00E+00
131.8935,0.00E+00
131.9036,0.00E+00
131.9086,3.00E+00
131.9136,3.20E+01
131.9186,1.90E+01
131.9236,0.00E+00
131.9337,0.00E+00
131.9387,5.30E+01
131.9437,4.00E+00
131.9487,1.10E+01
131.9537,2.60E+01
131.9588,1.50E+01
131.9638,2.00E+00
131.9688,2.20E+01
131.9738,0.00E+00
131.9788,6.00E+00
131.9838,9.00E+00
131.9888,0.00E+00
131.9939,0.00E+00
131.9989,4.00E+00
132.0039,1.70E+01
132.0089,2.50E+01
132.0139,1.30E+02
132.019,3.96E+02
132.024,4.75E+02
132.029,3.14E+02
132.034,9.20E+01
132.039,3.70E+01
132.0441,4.48E+02
132.0491,4.51E+03
132.0541,1.35E+04
132.0591,1.80E+04
132.0641,8.01E+03
132.0692,1.43E+03
132.0742,1.69E+02
132.0792,2.12E+02
132.0842,2.36E+02
132.0892,4.96E+02
132.0942,4.11E+02
132.0993,1.79E+02
132.1043,8.00E+00
132.1093,1.70E+01
132.1143,0.00E+00
132.1294,0.00E+00
132.1344,1.40E+01
132.1394,4.50E+01
132.1444,4.70E+01
132.1495,1.80E+01
132.1545,4.50E+01
132.1595,9.00E+00
132.1645,1.90E+01
132.1696,2.20E+01
132.1746,2.80E+01
132.1796,0.00E+00
132.1846,1.10E+01
132.1896,2.10E+01
132.1947,0.00E+00
132.1997,0.00E+00
132.2047,9.00E+00
132.2097,9.00E+00
132.2148,0.00E+00
132.2248,0.00E+00
132.2298,9.00E+00
132.2348,3.90E+01
132.2399,2.10E+01
132.2449,0.00E+00
132.2499,4.90E+01
132.2549,4.00E+00
132.2599,0.00E+00
132.285,0.00E+00
132.2901,2.40E+01
132.2951,1.50E+01
132.3001,2.70E+01
132.3052,1.20E+01
132.3102,0.00E+00
132.3403,0.00E+00
132.3454,1.70E+01
132.3504,4.00E+00
132.3554,0.00E+00
132.3604,4.00E+00
132.3654,3.00E+01
132.3705,0.00E+00
132.3956,0.00E+00
132.4006,5.00E+00
132.4056,1.40E+01
132.4107,0.00E+00
132.4509,0.00E+00
132.4559,3.60E+01
132.4609,1.80E+01
132.466,1.30E+01
132.471,0.00E+00
132.476,0.00E+00
132.481,4.00E+00
132.4861,1.90E+01
132.4911,4.00E+00
132.4961,2.70E+01
132.5011,2.30E+01
132.5062,1.00E+01
132.5112,5.30E+01
132.5162,2.20E+01
132.5213,0.00E+00
132.5263,2.80E+01
132.5313,3.00E+00
132.5363,2.10E+01
132.5414,2.90E+01
132.5464,1.80E+01
132.5514,4.00E+00
132.5565,5.00E+01
132.5615,1.60E+01
132.5665,0.00E+00
132.5766,0.00E+00
132.5816,4.00E+00
132.5866,1.10E+01
132.5917,4.00E+00
132.5967,9.00E+00
132.6017,0.00E+00
132.6068,5.00E+00
132.6118,1.90E+01
132.6168,0.00E+00
132.6218,0.00E+00
132.6269,1.30E+01
132.6319,3.00E+00
132.6369,0.00E+00
132.6671,0.00E+00
132.6721,9.00E+00
132.6772,6.00E+00
132.6822,3.00E+00
132.6872,1.30E+01
132.6923,0.00E+00
132.6973,8.00E+00
132.7023,8.00E+00
132.7074,0.00E+00
132.7124,1.80E+01
132.7174,4.00E+00
132.7224,1.50E+01
132.7275,0.00E+00
132.7728,0.00E+00
132.7778,6.00E+00
132.7828,2.30E+01
132.7879,0.00E+00
132.7929,1.70E+01
132.7979,2.50E+01
132.803,0.00E+00
132.808,0.00E+00
132.813,3.00E+00
132.8181,1.30E+01
132.8231,2.10E+01
132.8281,2.10E+01
132.8332,0.00E+00
132.8382,0.00E+00
132.8432,6.00E+00
132.8483,1.40E+01
132.8533,5.00E+00
132.8583,1.40E+01
132.8634,3.50E+01
132.8684,6.20E+01
132.8734,2.20E+01
132.8785,0.00E+00
132.8835,2.01E+02
132.8885,5.00E+01
132.8936,8.00E+00
132.8986,0.00E+00
132.9238,0.00E+00
132.9288,7.00E+00
132.9339,7.00E+00
132.9389,0.00E+00
132.9439,3.00E+00
132.949,3.00E+01
132.954,0.00E+00
132.959,0.00E+00
132.9641,2.00E+00
132.9691,8.90E+01
132.9742,7.10E+01
132.9792,0.00E+00
132.9842,7.30E+01
132.9893,9.30E+01
132.9943,0.00E+00
133.0044,0.00E+00
133.0094,1.10E+01
133.0144,8.40E+01
133.0195,1.51E+02
133.0245,7.05E+02
133.0295,1.31E+03
133.0346,1.05E+03
133.0396,2.90E+02
133.0447,2.80E+01
133.0497,1.50E+02
133.0547,8.30E+02
133.0598,4.04E+03
133.0648,8.65E+03
133.0699,6.38E+03
133.0749,1.66E+03
133.0799,2.16E+02
133.085,3.60E+01
133.09,3.60E+01
133.095,3.20E+01
133.1001,1.80E+01
133.1051,2.20E+01
133.1102,6.10E+01
133.1152,2.60E+01
133.1202,1.10E+01
133.1253,2.40E+01
133.1303,2.00E+01
133.1354,0.00E+00
133.1404,4.50E+01
133.1454,5.60E+01
133.1505,1.30E+01
133.1555,0.00E+00
133.1606,1.20E+01
133.1656,3.90E+01
133.1706,4.10E+01
133.1757,0.00E+00
133.1958,0.00E+00
133.2009,6.00E+00
133.2059,9.00E+00
133.211,0.00E+00
133.221,0.00E+00
133.2261,1.40E+01
133.2311,1.10E+01
133.2362,1.70E+01
133.2412,0.00E+00
133.2462,2.40E+01
133.2513,0.00E+00
133.2563,0.00E+00
133.2614,1.30E+01
133.2664,3.50E+01
133.2715,9.00E+00
133.2765,1.40E+01
133.2815,5.00E+00
133.2866,1.40E+01
133.2916,2.40E+01
133.2967,7.00E+00
133.3017,0.00E+00
133.3067,0.00E+00
133.3118,6.00E+00
133.3168,9.00E+00
133.3219,3.00E+00
133.3269,1.50E+01
133.332,0.00E+00
133.3622,0.00E+00
133.3673,7.00E+00
133.3723,2.80E+01
133.3773,1.20E+01
133.3824,0.00E+00
133.4328,0.00E+00
133.4379,1.40E+01
133.4429,6.00E+00
133.448,0.00E+00
133.4581,0.00E+00
133.4631,2.60E+01
133.4682,1.00E+01
133.4732,0.00E+00
133.4934,0.00E+00
133.4984,4.00E+00
133.5035,1.80E+01
133.5085,4.00E+00
133.5136,0.00E+00
133.5237,0.00E+00
133.5287,1.30E+01
133.5338,8.00E+00
133.5388,0.00E+00
133.5439,0.00E+00
133.5489,1.90E+01
133.554,2.00E+00
133.559,0.00E+00
133.5792,0.00E+00
133.5842,1.11E+02
133.5893,2.10E+01
133.5943,0.00E+00
133.6196,0.00E+00
133.6246,2.50E+01
133.6297,1.30E+01
133.6347,3.00E+00
133.6398,0.00E+00
133.6549,0.00E+00
133.66,4.00E+00
133.665,1.70E+01
133.6701,7.00E+00
133.6751,7.00E+00
133.6802,0.00E+00
133.6852,2.20E+01
133.6903,0.00E+00
133.6953,9.00E+00
133.7004,6.00E+00
133.7054,0.00E+00
133.7105,0.00E+00
133.7155,5.00E+00
133.7206,1.10E+01
133.7256,0.00E+00
133.7307,0.00E+00
133.7357,4.00E+00
133.7408,9.00E+00
133.7458,0.00E+00
133.8216,0.00E+00
133.8267,6.10E+01
133.8317,9.00E+00
133.8368,0.00E+00
133.8519,0.00E+00
133.857,2.20E+01
133.862,3.40E+01
133.8671,5.30E+01
133.8721,4.10E+01
133.8772,0.00E+00
133.9025,0.00E+00
133.9075,4.90E+01
133.9126,5.00E+01
133.9176,0.00E+00
133.9378,0.00E+00
133.9429,5.00E+00
133.9479,2.80E+01
133.953,1.40E+01
133.9581,0.00E+00
133.9783,0.00E+00
133.9833,3.00E+00
133.9884,1.50E+01
133.9934,0.00E+00
133.9985,0.00E+00
134.0035,3.00E+01
134.0086,1.30E+01
134.0137,9.00E+00
134.0187,6.20E+01
134.0238,4.00E+01
134.0288,1.88E+02
134.0339,1.18E+03
134.0389,1.78E+03
134.044,8.01E+02
134.049,2.77E+02
134.0541,3.00E+01
134.0592,7.00E+01
134.0642,7.27E+02
134.0693,2.00E+03
134.0743,1.79E+03
134.0794,1.05E+03
134.0845,2.48E+02
134.0895,2.00E+01
134.0946,4.00E+00
134.0996,1.70E+01
134.1047,0.00E+00
134.1097,1.90E+01
134.1148,5.00E+00
134.1199,0.00E+00
134.1249,0.00E+00
134.13,1.80E+01
134.135,0.00E+00
134.1401,2.00E+00
134.1451,3.10E+01
134.1502,2.40E+01
134.1553,1.80E+01
134.1603,0.00E+00
134.1654,6.00E+00
134.1704,1.40E+01
134.1755,0.00E+00
134.1805,1.50E+01
134.1856,4.00E+00
134.1907,0.00E+00
134.1957,1.30E+01
134.2008,2.10E+01
134.2059,0.00E+00
134.2109,0.00E+00
134.216,2.40E+01
134.221,1.40E+01
134.2261,0.00E+00
134.2312,0.00E+00
134.2362,6.00E+00
134.2413,1.70E+01
134.2463,0.00E+00
134.2514,4.00E+00
134.2565,9.00E+00
134.2615,0.00E+00
134.3172,0.00E+00
134.3222,1.50E+01
134.3273,1.10E+01
134.3324,0.00E+00
134.3476,0.00E+00
134.3526,2.00E+00
134.3577,1.80E+01
134.3627,0.00E+00
134.3729,0.00E+00
134.3779,6.00E+00
134.383,7.90E+01
134.3881,9.00E+00
134.3931,0.00E+00
134.4134,0.00E+00
134.4184,1.10E+01
134.4235,3.30E+01
134.4286,0.00E+00
134.4336,0.00E+00
134.4387,2.70E+01
134.4438,1.40E+01
134.4488,4.00E+01
134.4539,2.00E+00
134.459,0.00E+00
134.4792,0.00E+00
134.4843,8.00E+00
134.4893,8.00E+00
134.4944,0.00E+00
134.4995,9.00E+00
134.5045,6.30E+01
134.5096,7.20E+01
134.5147,5.00E+00
134.5197,0.00E+00
134.5248,0.00E+00
134.5299,9.00E+00
134.5349,6.00E+00
134.54,0.00E+00
134.5451,0.00E+00
134.5501,2.00E+01
134.5552,3.00E+00
134.5603,0.00E+00
134.5856,0.00E+00
134.5907,2.00E+00
134.5957,2.50E+01
134.6008,0.00E+00
134.6413,0.00E+00
134.6464,9.00E+00
134.6515,4.00E+00
134.6565,2.00E+00
134.6616,1.60E+01
134.6667,0.00E+00
134.6869,0.00E+00
134.692,5.00E+00
134.6971,1.10E+01
134.7022,0.00E+00
134.7123,0.00E+00
134.7174,5.00E+00
134.7224,1.10E+01
134.7275,0.00E+00
134.7326,0.00E+00
134.7376,1.10E+01
134.7427,3.70E+01
134.7478,0.00E+00
134.7681,0.00E+00
134.7731,3.00E+00
134.7782,1.50E+01
134.7833,4.60E+01
134.7883,0.00E+00
134.8035,0.00E+00
134.8086,1.10E+01
134.8137,1.50E+01
134.8188,0.00E+00
134.834,0.00E+00
134.8391,2.60E+01
134.8441,3.00E+00
134.8492,3.10E+01
134.8543,5.00E+00
134.8593,0.00E+00
134.8644,0.00E+00
134.8695,6.00E+00
134.8746,1.70E+01
134.8796,4.50E+01
134.8847,4.40E+01
134.8898,7.00E+00
134.8948,3.10E+01
134.8999,4.00E+00
134.905,1.10E+01
134.91,2.80E+01
134.9151,1.30E+01
134.9202,8.00E+00
134.9253,0.00E+00
134.9405,0.00E+00
134.9456,4.00E+01
134.9507,8.00E+00
134.9557,4.00E+00
134.9608,9.00E+00
134.9659,0.00E+00
134.9709,5.00E+00
134.976,1.40E+01
134.9811,0.00E+00
134.9912,0.00E+00
134.9963,4.00E+00
135.0014,1.40E+01
135.0065,1.20E+01
135.0115,1.00E+01
135.0166,1.80E+01
135.0217,4.40E+01
135.0268,6.90E+01
135.0318,3.30E+01
135.0369,5.76E+02
135.042,2.75E+03
135.0471,3.83E+03
135.0521,1.48E+03
135.0572,3.40E+02
135.0623,1.70E+01
135.0674,3.70E+01
135.0724,2.11E+02
135.0775,1.26E+03
135.0826,1.48E+03
135.0877,7.97E+02
135.0927,2.17E+02
135.0978,1.00E+01
135.1029,1.40E+01
135.108,1.10E+01
135.1131,0.00E+00
135.1435,0.00E+00
135.1486,1.40E+01
135.1537,1.20E+01
135.1587,3.00E+01
135.1638,6.00E+00
135.1689,0.00E+00
135.174,1.70E+01
135.179,0.00E+00
135.1841,2.10E+01
135.1892,2.00E+00
135.1943,0.00E+00
135.2146,0.00E+00
135.2197,2.10E+01
135.2248,2.00E+00
135.2298,6.00E+00
135.2349,1.50E+01
135.24,0.00E+00
135.2654,0.00E+00
135.2705,3.80E+01
135.2756,1.20E+01
135.2806,0.00E+00
135.2857,0.00E+00
135.2908,5.30E+01
135.2959,1.60E+01
135.3009,0.00E+00
135.3111,0.00E+00
135.3162,1.50E+01
135.3213,2.00E+00
135.3264,0.00E+00
135.3314,3.20E+01
135.3365,1.30E+01
135.3416,0.00E+00
135.3518,0.00E+00
135.3568,1.30E+01
135.3619,3.00E+00
135.367,0.00E+00
135.3772,0.00E+00
135.3822,4.00E+00
135.3873,1.70E+01
135.3924,0.00E+00
135.4026,0.00E+00
135.4077,5.00E+00
135.4127,6.50E+01
135.4178,2.10E+01
135.4229,1.50E+01
135.428,0.00E+00
135.4381,0.00E+00
135.4432,9.00E+00
135.4483,4.00E+00
135.4534,4.30E+01
135.4585,2.00E+00
135.4636,0.00E+00
135.5042,0.00E+00
135.5093,1.20E+01
135.5144,1.80E+01
135.5195,2.10E+01
135.5246,0.00E+00
135.5297,1.70E+01
135.5347,4.00E+00
135.5398,0.00E+00
135.55,0.00E+00
135.5551,2.60E+01
135.5602,6.00E+00
135.5652,6.00E+00
135.5703,9.00E+00
135.5754,0.00E+00
135.5805,3.00E+00
135.5856,1.50E+01
135.5907,0.00E+00
135.5958,0.00E+00
135.6009,2.00E+00
135.6059,1.60E+01
135.611,0.00E+00
135.6161,4.00E+00
135.6212,2.20E+01
135.6263,4.00E+00
135.6314,9.00E+00
135.6365,0.00E+00
135.6415,0.00E+00
135.6466,9.00E+00
135.6517,9.00E+00
135.6568,0.00E+00
135.6721,0.00E+00
135.6771,1.40E+01
135.6822,0.00E+00
135.6975,0.00E+00
135.7026,3.00E+01
135.7077,3.10E+01
135.7128,0.00E+00
135.7229,0.00E+00
135.728,1.50E+01
135.7331,2.00E+00
135.7382,1.60E+01
135.7433,1.00E+01
135.7484,0.00E+00
135.7891,0.00E+00
135.7942,5.00E+00
135.7993,2.00E+01
135.8044,0.00E+00
135.84,0.00E+00
135.8451,4.00E+00
135.8502,9.00E+00
135.8553,3.90E+01
135.8604,5.00E+00
135.8654,0.00E+00
135.8705,1.40E+01
135.8756,0.00E+00
135.8807,0.00E+00
135.8858,1.50E+01
135.8909,1.50E+01
135.896,2.00E+00
135.9011,0.00E+00
135.9113,0.00E+00
135.9164,2.00E+01
135.9214,4.10E+01
135.9265,1.10E+01
135.9316,0.00E+00
135.9571,0.00E+00
135.9622,1.10E+01
135.9673,4.00E+00
135.9724,0.00E+00
135.9775,1.80E+01
135.9826,5.00E+00
135.9877,0.00E+00
135.9978,0.00E+00
136.0029,2.00E+00
136.008,4.20E+01
136.0131,4.50E+01
136.0182,5.40E+01
136.0233,2.30E+01
136.0284,5.00E+00
136.0335,1.40E+01
136.0386,3.50E+01
136.0437,2.62E+02
136.0488,1.39E+03
136.0539,2.08E+03
136.059,9.78E+02
136.0641,1.45E+02
136.0692,6.00E+00
136.0742,1.60E+01
136.0793,7.70E+01
136.0844,2.11E+02
136.0895,1.87E+02
136.0946,6.60E+01
136.0997,3.60E+01
136.1048,1.40E+01
136.1099,1.60E+01
136.115,1.60E+01
136.1201,0.00E+00
136.166,0.00E+00
136.1711,1.40E+01
136.1762,6.00E+00
136.1813,0.00E+00
136.2016,0.00E+00
136.2067,1.30E+01
136.2118,3.00E+00
136.2169,0.00E+00
136.222,4.40E+01
136.2271,3.10E+01
136.2322,0.00E+00
136.2373,1.30E+01
136.2424,3.00E+00
136.2475,0.00E+00
136.2526,6.00E+00
136.2577,5.30E+01
136.2628,0.00E+00
136.2781,0.00E+00
136.2832,1.30E+01
136.2883,2.60E+01
136.2934,9.00E+00
136.2985,0.00E+00
136.3036,3.00E+00
136.3087,2.80E+01
136.3138,0.00E+00
136.3189,5.90E+01
136.324,3.10E+01
136.3291,0.00E+00
136.3342,0.00E+00
136.3393,2.00E+00
136.3444,3.10E+01
136.3495,0.00E+00
136.3546,0.00E+00
136.3597,1.20E+01
136.3648,2.40E+01
136.3699,1.50E+01
136.375,0.00E+00
136.3852,0.00E+00
136.3903,9.00E+00
136.3954,4.00E+00
136.4005,3.00E+00
136.4056,1.30E+01
136.4107,0.00E+00
136.4158,0.00E+00
136.4209,9.00E+00
136.426,2.90E+01
136.4311,3.00E+00
136.4362,0.00E+00
136.4413,0.00E+00
136.4464,3.00E+01
136.4515,1.00E+00
136.4566,0.00E+00
136.4617,2.60E+01
136.4668,2.60E+01
136.4719,4.00E+01
136.477,7.00E+00
136.4821,2.00E+01
136.4872,1.20E+01
136.4923,1.08E+02
136.4974,9.00E+00
136.5025,0.00E+00
136.5587,0.00E+00
136.5638,2.10E+01
136.5689,7.00E+00
136.574,3.80E+01
136.5791,0.00E+00
136.5842,0.00E+00
136.5893,7.00E+00
136.5944,3.40E+01
136.5995,1.20E+01
136.6046,0.00E+00
136.6454,0.00E+00
136.6506,3.70E+01
136.6557,1.80E+01
136.6608,8.00E+00
136.6659,1.50E+01
136.671,7.00E+00
136.6761,0.00E+00
136.6863,0.00E+00
136.6914,2.30E+01
136.6965,1.70E+01
136.7016,0.00E+00
136.7118,0.00E+00
136.7169,2.20E+01
136.722,5.00E+00
136.7272,3.00E+01
136.7323,3.70E+01
136.7374,1.10E+01
136.7425,1.10E+01
136.7476,0.00E+00
136.7527,0.00E+00
136.7578,2.80E+01
136.7629,4.50E+01
136.768,2.70E+01
136.7731,2.90E+01
136.7782,0.00E+00
136.7833,2.40E+01
136.7884,1.10E+01
136.7935,0.00E+00
136.814,0.00E+00
136.8191,1.00E+01
136.8242,7.00E+00
136.8293,1.80E+01
136.8344,1.70E+01
136.8395,0.00E+00
136.8549,0.00E+00
136.86,4.60E+01
136.8651,5.10E+01
136.8702,2.10E+01
136.8753,4.00E+00
136.8804,0.00E+00
136.9059,0.00E+00
136.9111,7.00E+00
136.9162,2.20E+01
136.9213,1.80E+01
136.9264,1.40E+01
136.9315,3.30E+01
136.9366,4.00E+00
136.9417,0.00E+00
136.9468,0.00E+00
136.952,1.50E+01
136.9571,4.00E+00
136.9622,2.20E+01
136.9673,2.50E+01
136.9724,1.30E+01
136.9775,1.80E+01
136.9826,1.20E+01
136.9877,0.00E+00
136.998,0.00E+00
137.0031,1.60E+01
137.0082,1.60E+01
137.0133,4.00E+00
137.0184,1.18E+02
137.0235,2.36E+02
137.0286,2.00E+02
137.0337,3.43E+02
137.0388,5.10E+02
137.044,3.95E+02
137.0491,3.00E+02
137.0542,1.97E+03
137.0593,7.64E+03
137.0644,6.86E+03
137.0695,2.22E+03
137.0746,2.51E+02
137.0798,2.90E+01
137.0849,6.00E+00
137.09,2.60E+01
137.0951,7.00E+01
137.1002,7.00E+00
137.1053,0.00E+00
137.1104,0.00E+00
137.1156,3.00E+00
137.1207,2.40E+01
137.1258,0.00E+00
137.1616,0.00E+00
137.1667,1.00E+01
137.1718,1.10E+01
