M/Z,INTENSITY
55.0418,0.00E+00
55.045,1.10E+01
55.0483,8.00E+00
55.0515,1.82E+02
55.0548,7.55E+02
55.058,7.83E+02
55.0612,2.98E+02
55.0645,3.20E+01
55.0677,0.00E+00
55.0969,0.00E+00
55.1001,3.50E+01
55.1034,3.00E+01
55.1066,0.00E+00
55.1942,0.00E+00
55.1974,4.00E+00
55.2007,9.00E+00
55.2039,0.00E+00
55.2429,0.00E+00
55.2461,4.00E+01
55.2494,5.40E+01
55.2526,0.00E+00
55.3143,0.00E+00
55.3176,1.40E+01
55.3208,6.00E+00
55.3241,0.00E+00
55.389,0.00E+00
55.3923,5.00E+00
55.3955,2.10E+01
55.3988,0.00E+00
55.4996,0.00E+00
55.5029,2.00E+01
55.5061,2.00E+00
55.5094,9.00E+00
55.5126,9.00E+00
55.5159,0.00E+00
55.5224,0.00E+00
55.5256,6.00E+00
55.5289,2.90E+01
55.5322,0.00E+00
55.5419,0.00E+00
55.5452,9.00E+00
55.5484,9.00E+00
55.5517,0.00E+00
55.7635,0.00E+00
55.7667,8.00E+00
55.77,1.10E+01
55.7733,0.00E+00
56.0149,0.00E+00
56.0182,2.70E+01
56.0214,1.61E+02
56.0247,2.81E+02
56.028,1.13E+02
56.0312,2.90E+01
56.0345,1.50E+01
56.0378,0.00E+00
56.041,1.10E+01
56.0443,5.00E+00
56.0476,0.00E+00
56.0508,0.00E+00
56.0541,2.00E+01
56.0574,1.11E+02
56.0607,4.60E+01
56.0639,0.00E+00
56.0901,0.00E+00
56.0934,4.00E+00
56.0966,1.10E+01
56.0999,0.00E+00
56.457,0.00E+00
56.4603,4.00E+00
56.4636,1.10E+01
56.4669,0.00E+00
56.5555,0.00E+00
56.5588,4.00E+00
56.5621,3.10E+01
56.5654,0.00E+00
56.6508,0.00E+00
56.6541,3.00E+00
56.6574,1.20E+01
56.6607,0.00E+00
56.6804,0.00E+00
56.6837,6.00E+00
56.687,9.00E+00
56.6903,0.00E+00
56.7133,0.00E+00
56.7166,1.60E+01
56.7199,2.00E+00
56.7232,0.00E+00
56.7758,0.00E+00
56.7791,1.10E+01
56.7824,1.10E+01
56.7857,0.00E+00
56.9602,0.00E+00
56.9635,7.00E+00
56.9668,7.00E+00
56.9701,0.00E+00
57.0163,0.00E+00
57.0196,6.00E+00
57.0229,9.00E+00
57.0262,2.50E+01
57.0295,1.88E+02
57.0328,1.20E+03
57.0361,1.54E+03
57.0394,3.73E+02
57.0427,6.80E+01
57.046,1.27E+02
57.0493,6.00E+01
57.0526,6.00E+00
57.0559,0.00E+00
57.2672,0.00E+00
57.2705,1.30E+01
57.2738,1.60E+01
57.2771,0.00E+00
57.3267,0.00E+00
57.33,4.00E+00
57.3333,9.00E+00
57.3366,0.00E+00
57.8105,0.00E+00
57.8139,2.70E+01
57.8172,4.00E+00
57.8205,0.00E+00
57.867,0.00E+00
57.8703,3.00E+00
57.8736,1.20E+01
57.877,0.00E+00
58.0299,0.00E+00
58.0332,3.00E+00
58.0366,7.00E+01
58.0399,6.80E+01
58.0432,3.30E+01
58.0465,0.00E+00
58.4833,0.00E+00
58.4866,4.00E+00
58.4899,1.60E+01
58.4933,0.00E+00
58.8613,0.00E+00
58.8646,2.60E+01
58.868,6.30E+01
58.8713,0.00E+00
58.9149,0.00E+00
58.9183,4.00E+00
58.9216,9.00E+00
58.925,0.00E+00
58.9988,0.00E+00
59.0021,1.30E+01
59.0055,2.80E+01
59.0088,1.60E+01
59.0122,1.30E+02
59.0155,2.52E+02
59.0189,1.83E+02
59.0222,7.00E+00
59.0256,2.70E+01
59.029,0.00E+00
59.0424,0.00E+00
59.0457,5.00E+01
59.0491,2.35E+02
59.0524,1.29E+02
59.0558,2.14E+02
59.0592,2.07E+02
59.0625,4.00E+00
59.0659,0.00E+00
59.0726,0.00E+00
59.0759,2.00E+00
59.0793,1.70E+01
59.0827,0.00E+00
59.1834,0.00E+00
59.1868,4.00E+00
59.1901,1.10E+01
59.1935,0.00E+00
59.2473,0.00E+00
59.2506,4.90E+01
59.254,1.00E+00
59.2574,0.00E+00
59.4424,0.00E+00
59.4458,2.00E+01
59.4491,2.30E+01
59.4525,0.00E+00
59.5468,0.00E+00
59.5502,1.40E+01
59.5536,6.00E+00
59.557,0.00E+00
59.5772,0.00E+00
59.5805,7.00E+00
59.5839,1.00E+01
59.5873,0.00E+00
59.6986,0.00E+00
59.702,2.10E+01
59.7053,6.00E+00
59.7087,0.00E+00
59.8269,0.00E+00
59.8303,2.60E+01
59.8337,6.00E+00
59.837,0.00E+00
59.9858,0.00E+00
59.9892,2.90E+01
59.9925,9.00E+00
59.9959,8.00E+00
59.9993,0.00E+00
60.0433,0.00E+00
60.0467,2.00E+00
60.0501,1.80E+01
60.0534,1.50E+01
60.0568,3.20E+01
60.0602,1.50E+01
60.0636,0.00E+00
60.1754,0.00E+00
60.1787,7.00E+00
60.1821,7.00E+00
60.1855,0.00E+00
60.2838,0.00E+00
60.2872,6.00E+00
60.2906,2.90E+01
60.294,0.00E+00
60.3415,0.00E+00
60.3449,4.00E+00
60.3483,1.60E+01
60.3517,0.00E+00
60.7289,0.00E+00
60.7323,5.00E+00
60.7357,2.50E+01
60.7391,0.00E+00
60.7765,0.00E+00
60.7799,1.10E+01
60.7833,5.00E+00
60.7867,0.00E+00
61.0049,0.00E+00
61.0083,1.10E+01
61.0117,1.50E+01
61.0151,7.00E+00
61.0185,0.00E+00
61.0219,0.00E+00
61.0253,1.70E+01
61.0287,2.20E+01
61.0322,2.70E+01
61.0356,0.00E+00
61.3225,0.00E+00
61.3259,6.00E+00
61.3294,9.00E+00
61.3328,0.00E+00
61.4217,0.00E+00
61.4252,2.00E+00
61.4286,3.10E+01
61.432,0.00E+00
61.4354,0.00E+00
61.4389,2.30E+01
61.4423,3.00E+00
61.4457,0.00E+00
61.6479,0.00E+00
61.6513,6.00E+00
61.6547,9.00E+00
61.6581,0.00E+00
61.9534,0.00E+00
61.9569,1.40E+01
61.9603,0.00E+00
61.9809,0.00E+00
61.9844,5.00E+00
61.9878,1.10E+01
61.9913,0.00E+00
62.0084,0.00E+00
62.0119,1.00E+01
62.0153,3.90E+01
62.0188,6.20E+01
62.0222,0.00E+00
62.0325,0.00E+00
62.036,2.00E+00
62.0394,1.90E+01
62.0428,0.00E+00
62.1874,0.00E+00
62.1909,4.00E+00
62.1943,2.20E+01
62.1978,4.00E+00
62.2012,9.00E+00
62.2046,0.00E+00
62.3184,0.00E+00
62.3218,4.00E+00
62.3253,9.00E+00
62.3287,0.00E+00
62.5496,0.00E+00
62.553,2.50E+01
62.5565,1.30E+01
62.5599,0.00E+00
62.6878,0.00E+00
62.6913,9.00E+00
62.6947,9.00E+00
62.6982,0.00E+00
63.0133,0.00E+00
63.0168,1.90E+01
63.0202,1.25E+02
63.0237,2.40E+02
63.0272,1.60E+02
63.0306,1.10E+02
63.0341,1.90E+01
63.0376,0.00E+00
63.3396,0.00E+00
63.3431,1.40E+01
63.3466,2.00E+01
63.35,0.00E+00
63.4474,0.00E+00
63.4509,1.10E+01
63.4544,4.00E+00
63.4578,0.00E+00
63.4961,0.00E+00
63.4996,7.00E+00
63.5031,7.00E+00
63.5066,0.00E+00
63.7051,0.00E+00
63.7086,8.00E+00
63.7121,2.00E+01
63.7156,0.00E+00
64.0157,0.00E+00
64.0192,3.00E+00
64.0227,1.50E+01
64.0262,1.60E+01
64.0297,2.90E+01
64.0332,4.00E+01
64.0367,7.00E+00
64.0402,0.00E+00
64.1486,0.00E+00
64.1521,1.50E+01
64.1556,6.00E+00
64.1591,0.00E+00
64.5094,0.00E+00
64.5129,1.50E+01
64.5164,2.00E+00
64.5199,0.00E+00
64.8958,0.00E+00
64.8994,9.00E+00
64.9029,4.00E+00
64.9064,0.00E+00
64.9521,0.00E+00
64.9557,1.10E+01
64.9592,4.00E+00
64.9627,0.00E+00
65.012,0.00E+00
65.0155,6.00E+00
65.019,1.70E+01
65.0226,1.00E+01
65.0261,1.50E+01
65.0296,2.60E+01
65.0331,1.74E+02
65.0367,1.06E+03
65.0402,3.20E+03
65.0437,1.74E+03
65.0472,3.67E+02
65.0507,0.00E+00
65.1283,0.00E+00
65.1318,1.70E+01
65.1353,2.00E+00
65.1388,0.00E+00
65.7147,0.00E+00
65.7182,1.60E+01
65.7217,0.00E+00
65.9556,0.00E+00
65.9592,3.50E+01
65.9627,1.20E+01
65.9663,0.00E+00
66.0018,0.00E+00
66.0053,4.00E+00
66.0089,1.10E+01
66.0124,1.50E+01
66.016,0.00E+00
66.0337,0.00E+00
66.0372,1.10E+01
66.0408,1.39E+02
66.0443,4.19E+02
66.0479,6.54E+02
66.0514,4.14E+02
66.055,1.31E+02
66.0585,1.10E+01
66.0621,0.00E+00
66.0656,0.00E+00
66.0692,1.60E+01
66.0727,1.10E+01
66.0763,0.00E+00
66.1544,0.00E+00
66.158,3.00E+00
66.1615,2.90E+01
66.1651,0.00E+00
66.325,0.00E+00
66.3286,2.00E+00
66.3322,2.90E+01
66.3357,0.00E+00
66.4353,0.00E+00
66.4389,1.90E+01
66.4425,0.00E+00
66.6455,0.00E+00
66.6491,5.00E+00
66.6527,1.90E+01
66.6562,2.60E+01
66.6598,0.00E+00
66.699,0.00E+00
66.7026,7.00E+00
66.7062,7.00E+00
66.7097,0.00E+00
66.8739,0.00E+00
66.8775,2.20E+01
66.8811,4.10E+01
66.8847,0.00E+00
66.8918,0.00E+00
66.8954,4.00E+00
66.8989,9.00E+00
66.9025,0.00E+00
66.974,0.00E+00
66.9775,1.00E+01
66.9811,7.00E+00
66.9847,0.00E+00
66.9883,1.50E+01
66.9918,6.00E+00
66.9954,0.00E+00
67.0061,0.00E+00
67.0097,4.30E+01
67.0133,1.74E+02
67.0169,1.28E+03
67.0204,1.95E+03
67.024,9.06E+02
67.0276,1.12E+02
67.0312,0.00E+00
67.0383,0.00E+00
67.0419,2.00E+00
67.0455,4.30E+01
67.0491,1.61E+02
67.0526,1.87E+03
67.0562,3.46E+03
67.0598,2.23E+03
67.0634,3.26E+02
67.0669,1.50E+01
67.0705,0.00E+00
67.2602,0.00E+00
67.2638,5.00E+00
67.2674,2.50E+01
67.271,2.00E+01
67.2745,7.00E+00
67.2781,0.00E+00
67.8237,0.00E+00
67.8273,1.20E+01
67.8309,2.90E+01
67.8345,0.00E+00
67.8957,0.00E+00
67.8993,9.00E+00
67.9029,6.00E+00
67.9065,0.00E+00
67.9605,0.00E+00
67.9641,1.10E+01
67.9677,5.00E+00
67.9713,0.00E+00
68.0109,0.00E+00
68.0145,6.00E+00
68.0181,8.10E+01
68.0217,7.31E+02
68.0253,3.06E+03
68.0289,2.96E+03
68.0325,7.63E+02
68.0361,4.60E+01
68.0397,0.00E+00
68.0505,0.00E+00
68.0541,3.70E+01
68.0577,1.97E+02
68.0613,2.25E+02
68.0649,6.30E+01
68.0686,0.00E+00
68.1695,0.00E+00
68.1731,8.00E+00
68.1767,1.90E+01
68.1803,0.00E+00
68.1983,0.00E+00
68.2019,1.10E+01
68.2055,5.00E+00
68.2092,0.00E+00
68.2128,0.00E+00
68.2164,1.00E+01
68.22,1.50E+01
68.2236,0.00E+00
68.2597,0.00E+00
68.2633,5.00E+00
68.2669,1.10E+01
68.2705,0.00E+00
68.2958,0.00E+00
68.2994,9.00E+00
68.303,4.00E+00
68.3066,0.00E+00
68.4872,0.00E+00
68.4908,1.40E+01
68.4944,6.00E+00
68.498,0.00E+00
68.5016,1.00E+01
68.5053,1.10E+01
68.5089,0.00E+00
68.6608,0.00E+00
68.6644,1.00E+01
68.668,1.60E+01
68.6716,0.00E+00
68.9869,0.00E+00
68.9905,4.40E+01
68.9941,3.54E+02
68.9978,1.52E+03
69.0014,1.14E+03
69.005,2.74E+02
69.0086,6.70E+01
69.0123,0.00E+00
69.0159,0.00E+00
69.0195,7.00E+00
69.0232,1.50E+01
69.0268,1.31E+02
69.0304,1.39E+03
69.034,4.26E+03
69.0377,3.51E+03
69.0413,8.78E+02
69.0449,1.10E+02
69.0486,5.30E+01
69.0522,2.70E+01
69.0558,0.00E+00
69.0631,0.00E+00
69.0667,3.00E+01
69.0703,2.51E+02
69.074,1.62E+02
69.0776,1.80E+01
69.0812,2.30E+01
69.0849,0.00E+00
69.0994,0.00E+00
69.103,6.00E+00
69.1066,1.70E+01
69.1103,0.00E+00
69.1938,0.00E+00
69.1974,1.20E+01
69.2011,3.00E+00
69.2047,0.00E+00
69.5212,0.00E+00
69.5248,9.00E+00
69.5284,6.00E+00
69.5321,0.00E+00
69.9223,0.00E+00
69.926,4.00E+00
69.9296,9.00E+00
69.9333,0.00E+00
69.9406,0.00E+00
69.9442,8.00E+00
69.9479,8.00E+00
69.9515,0.00E+00
69.9954,0.00E+00
69.999,4.70E+01
70.0027,8.00E+01
70.0063,2.80E+01
70.01,0.00E+00
70.0283,0.00E+00
70.0319,9.00E+00
70.0356,1.43E+02
70.0392,2.28E+02
70.0429,1.28E+02
70.0465,1.10E+01
70.0502,0.00E+00
70.0685,0.00E+00
70.0721,1.00E+01
70.0758,1.10E+01
70.0794,1.10E+01
70.0831,0.00E+00
70.1928,0.00E+00
70.1965,7.00E+00
70.2001,1.60E+01
70.2038,0.00E+00
70.7354,0.00E+00
70.7391,7.00E+00
70.7428,7.00E+00
70.7464,0.00E+00
70.9597,0.00E+00
70.9633,1.00E+01
70.967,2.40E+01
70.9707,0.00E+00
71.0001,0.00E+00
71.0038,9.00E+00
71.0075,3.20E+01
71.0112,2.83E+02
71.0149,3.89E+02
71.0185,5.40E+01
71.0222,0.00E+00
71.0296,0.00E+00
71.0333,9.00E+00
71.0369,9.00E+00
71.0406,9.00E+00
71.0443,1.43E+02
71.048,5.16E+02
71.0517,8.10E+02
71.0554,6.83E+02
71.059,7.00E+01
71.0627,0.00E+00
71.2211,0.00E+00
71.2248,2.00E+01
71.2285,3.00E+00
71.2322,0.00E+00
71.2359,1.60E+01
71.2395,1.00E+01
71.2432,0.00E+00
71.4092,0.00E+00
71.4129,1.60E+01
71.4166,1.00E+01
71.4203,0.00E+00
71.4388,0.00E+00
71.4424,1.50E+01
71.4461,4.00E+00
71.4498,0.00E+00
71.4683,0.00E+00
71.472,1.60E+01
71.4757,2.00E+00
71.4794,0.00E+00
71.5089,0.00E+00
71.5126,2.00E+00
71.5163,2.90E+01
71.52,0.00E+00
71.5791,0.00E+00
71.5828,1.10E+01
71.5865,5.00E+00
71.5902,0.00E+00
71.69,0.00E+00
71.6937,1.20E+01
71.6974,1.10E+01
71.7011,0.00E+00
71.8972,0.00E+00
71.9009,3.10E+01
71.9046,1.60E+01
71.9083,0.00E+00
71.9269,0.00E+00
71.9306,3.10E+01
71.9343,1.00E+00
71.938,0.00E+00
71.9898,0.00E+00
71.9935,7.00E+00
71.9973,7.00E+00
72.001,0.00E+00
72.0121,0.00E+00
72.0158,1.80E+01
72.0195,1.50E+01
72.0232,0.00E+00
72.0491,0.00E+00
72.0528,1.10E+01
72.0566,2.20E+01
72.0603,3.90E+01
72.064,1.00E+01
72.0677,0.00E+00
72.0714,0.00E+00
72.0751,3.00E+00
72.0788,1.20E+01
72.0825,0.00E+00
72.1604,0.00E+00
72.1641,7.00E+00
72.1678,1.70E+01
72.1715,0.00E+00
72.2012,0.00E+00
72.2049,3.10E+01
72.2086,3.00E+00
72.2123,0.00E+00
72.4835,0.00E+00
72.4873,2.00E+00
72.491,1.80E+01
72.4947,0.00E+00
72.5356,0.00E+00
72.5393,5.00E+00
72.543,1.40E+01
72.5468,0.00E+00
72.6212,0.00E+00
72.6249,1.30E+01
72.6286,0.00E+00
72.9118,0.00E+00
72.9155,6.00E+00
72.9192,9.00E+00
72.923,0.00E+00
73.0013,0.00E+00
73.005,2.00E+00
73.0088,2.60E+01
73.0125,5.50E+01
73.0162,1.20E+01
73.02,0.00E+00
73.0237,0.00E+00
73.0274,6.00E+00
73.0312,3.00E+01
73.0349,1.30E+01
73.0386,0.00E+00
73.0573,0.00E+00
73.061,6.00E+00
73.0648,1.29E+02
73.0685,1.13E+02
73.0722,1.30E+01
73.076,0.00E+00
73.3937,0.00E+00
73.3974,6.00E+00
73.4011,9.00E+00
73.4049,0.00E+00
73.4423,0.00E+00
73.446,2.00E+01
73.4498,4.70E+01
73.4535,0.00E+00
73.5172,0.00E+00
73.5209,2.70E+01
73.5247,4.00E+00
73.5284,0.00E+00
73.5434,0.00E+00
73.5471,2.90E+01
73.5509,3.00E+00
73.5546,0.00E+00
73.5584,3.00E+00
73.5621,2.50E+01
73.5659,0.00E+00
73.9785,0.00E+00
73.9823,9.00E+00
73.986,4.00E+00
73.9898,0.00E+00
74.0048,0.00E+00
74.0086,1.90E+01
74.0123,5.90E+01
74.0161,2.12E+02
74.0198,2.74E+02
74.0236,4.70E+01
74.0274,1.60E+01
74.0311,0.00E+00
74.0762,0.00E+00
74.08,4.70E+01
74.0837,7.00E+00
74.0875,0.00E+00
74.0912,0.00E+00
74.095,4.60E+01
74.0988,2.30E+01
74.1025,0.00E+00
74.1552,0.00E+00
74.1589,2.00E+00
74.1627,2.60E+01
74.1665,0.00E+00
74.3509,0.00E+00
74.3546,1.00E+01
74.3584,3.60E+01
74.3622,0.00E+00
74.4036,0.00E+00
74.4074,2.20E+01
74.4111,2.00E+00
74.4149,0.00E+00
74.4677,0.00E+00
74.4714,1.40E+01
74.4752,1.00E+01
74.479,0.00E+00
74.577,0.00E+00
74.5808,2.00E+00
74.5845,1.90E+01
74.5883,0.00E+00
74.7733,0.00E+00
74.777,1.80E+01
74.7808,1.20E+01
74.7846,0.00E+00
74.8261,0.00E+00
74.8299,3.30E+01
74.8337,5.90E+01
74.8375,0.00E+00
75,0.00E+00
75.0038,2.70E+01
75.0076,3.00E+00
75.0114,0.00E+00
75.0152,0.00E+00
75.0189,3.90E+01
75.0227,1.37E+02
75.0265,7.20E+01
75.0303,3.00E+01
75.0341,0.00E+00
75.0379,8.00E+00
75.0416,1.30E+01
75.0454,9.70E+01
75.0492,5.90E+01
75.053,3.60E+01
75.0568,0.00E+00
75.4167,0.00E+00
75.4204,1.50E+01
75.4242,2.00E+00
75.428,0.00E+00
75.6482,0.00E+00
75.652,4.80E+01
75.6558,2.70E+01
75.6596,0.00E+00
75.7242,0.00E+00
75.728,9.00E+00
75.7318,6.00E+00
75.7356,0.00E+00
75.9676,0.00E+00
75.9714,2.20E+01
75.9752,0.00E+00
76.0171,0.00E+00
76.0209,1.30E+01
76.0247,1.30E+01
76.0285,1.00E+01
76.0324,1.26E+02
76.0362,6.70E+01
76.04,8.00E+00
76.0438,1.00E+01
76.0476,2.30E+01
76.0514,0.00E+00
76.139,0.00E+00
76.1428,1.60E+01
76.1466,4.00E+00
76.1505,0.00E+00
76.1581,0.00E+00
76.1619,3.00E+00
76.1657,3.60E+01
76.1695,0.00E+00
76.2343,0.00E+00
76.2381,3.50E+01
76.242,7.00E+00
76.2458,0.00E+00
76.4442,0.00E+00
76.448,1.50E+01
76.4518,4.00E+00
76.4557,0.00E+00
76.6085,0.00E+00
76.6123,4.00E+00
76.6161,2.30E+01
76.62,1.40E+01
76.6238,0.00E+00
76.6735,0.00E+00
76.6773,9.00E+00
76.6811,1.40E+01
76.685,0.00E+00
76.6888,3.00E+01
76.6926,1.10E+01
76.6964,0.00E+00
76.727,0.00E+00
76.7309,9.00E+00
76.7347,9.00E+00
76.7385,0.00E+00
76.8687,0.00E+00
76.8725,1.00E+01
76.8763,2.40E+01
76.8801,0.00E+00
76.9836,0.00E+00
76.9874,3.00E+00
76.9912,2.60E+01
76.9951,0.00E+00
76.9989,4.00E+00
77.0027,9.00E+00
77.0066,0.00E+00
77.0219,0.00E+00
77.0257,2.90E+01
77.0296,1.21E+02
77.0334,2.07E+03
77.0372,1.38E+04
77.0411,2.22E+04
77.0449,9.05E+03
77.0487,1.05E+03
77.0526,6.80E+01
77.0564,0.00E+00
77.1561,0.00E+00
77.16,2.90E+01
77.1638,1.80E+01
77.1676,0.00E+00
77.1791,0.00E+00
77.183,2.00E+00
77.1868,3.30E+01
77.1907,1.70E+01
77.1945,0.00E+00
77.206,0.00E+00
77.2098,6.00E+00
77.2137,9.00E+00
77.2175,0.00E+00
77.3557,0.00E+00
77.3596,7.00E+00
77.3634,7.00E+00
77.3673,0.00E+00
77.4095,0.00E+00
77.4134,2.00E+00
77.4172,3.90E+01
77.4211,0.00E+00
77.5287,0.00E+00
77.5325,4.00E+00
77.5364,1.80E+01
77.5402,0.00E+00
77.5671,0.00E+00
77.571,2.00E+00
77.5748,3.80E+01
77.5787,1.80E+01
77.5825,4.00E+00
77.5864,0.00E+00
77.5979,0.00E+00
77.6018,1.50E+01
77.6056,0.00E+00
77.8482,0.00E+00
77.8521,7.00E+00
77.8559,1.00E+01
77.8598,0.00E+00
77.9639,0.00E+00
77.9677,1.50E+01
77.9716,2.00E+00
77.9754,0.00E+00
78.0063,0.00E+00
78.0101,1.30E+01
78.014,0.00E+00
78.0256,0.00E+00
78.0294,1.70E+01
78.0333,5.60E+01
78.0371,2.33E+02
78.041,1.20E+03
78.0449,2.35E+03
78.0487,2.24E+03
78.0526,1.29E+03
78.0564,2.16E+02
78.0603,6.00E+01
78.0641,0.00E+00
78.1838,0.00E+00
78.1877,2.60E+01
78.1915,2.00E+00
78.1954,0.00E+00
78.3732,0.00E+00
78.377,1.50E+01
78.3809,0.00E+00
78.4157,0.00E+00
78.4196,3.00E+01
78.4234,1.10E+01
78.4273,0.00E+00
78.4698,0.00E+00
78.4737,8.00E+00
78.4776,1.80E+01
78.4815,0.00E+00
78.7177,0.00E+00
78.7215,1.50E+01
78.7254,3.80E+01
78.7293,9.00E+00
78.7332,0.00E+00
78.7409,0.00E+00
78.7448,1.00E+01
78.7487,1.10E+01
78.7525,0.00E+00
78.8805,0.00E+00
78.8844,4.00E+00
78.8882,1.50E+01
78.8921,0.00E+00
78.8999,0.00E+00
78.9038,2.00E+00
78.9076,2.40E+01
78.9115,0.00E+00
78.9775,0.00E+00
78.9814,4.00E+00
78.9853,9.00E+00
78.9891,0.00E+00
79.0085,0.00E+00
79.0124,7.10E+01
79.0163,3.41E+02
79.0202,3.10E+02
79.0241,2.02E+02
79.028,2.30E+01
79.0318,0.00E+00
79.0357,0.00E+00
79.0396,1.40E+01
79.0435,6.90E+01
79.0474,6.51E+02
79.0513,6.47E+03
79.0551,1.89E+04
79.059,1.27E+04
79.0629,3.20E+03
79.0668,2.56E+02
79.0707,2.90E+01
79.0746,2.40E+01
79.0784,4.00E+00
79.0823,7.00E+00
79.0862,7.00E+00
79.0901,0.00E+00
79.1212,0.00E+00
79.1251,2.20E+01
79.1289,0.00E+00
79.1367,0.00E+00
79.1406,5.00E+00
79.1445,1.90E+01
79.1484,0.00E+00
79.1639,0.00E+00
79.1678,4.60E+01
79.1717,3.00E+00
79.1756,0.00E+00
79.1795,0.00E+00
79.1833,7.00E+00
79.1872,7.00E+00
79.1911,0.00E+00
79.3078,0.00E+00
79.3116,8.00E+00
79.3155,8.00E+00
79.3194,0.00E+00
79.335,0.00E+00
79.3389,1.50E+01
79.3428,0.00E+00
79.5179,0.00E+00
79.5218,1.50E+01
79.5257,0.00E+00
79.5686,0.00E+00
79.5725,3.00E+01
79.5763,1.20E+01
79.5802,0.00E+00
79.6387,0.00E+00
79.6426,5.50E+01
79.6465,9.00E+00
79.6504,0.00E+00
79.7401,0.00E+00
79.744,3.20E+01
79.7479,0.00E+00
79.8181,0.00E+00
79.822,8.00E+00
79.8259,2.40E+01
79.8298,0.00E+00
79.8337,1.20E+01
79.8376,3.00E+00
79.8415,0.00E+00
79.9118,0.00E+00
79.9157,1.70E+01
79.9196,1.20E+01
79.9235,2.40E+01
79.9274,0.00E+00
79.9352,0.00E+00
79.9391,1.50E+01
79.943,2.50E+01
79.9469,0.00E+00
79.9508,0.00E+00
79.9547,7.00E+00
79.9586,1.00E+01
79.9625,0.00E+00
80.0133,0.00E+00
80.0172,1.60E+01
80.0211,6.50E+01
80.025,1.97E+02
80.0289,3.85E+02
80.0328,8.70E+01
80.0367,0.00E+00
80.0446,0.00E+00
80.0485,3.20E+01
80.0524,2.13E+02
