M/Z,INTENSITY
56.0312,0.00E+00
56.0541,0.00E+00
56.0574,1.20E+01
56.0607,2.20E+01
56.0639,0.00E+00
56.1294,0.00E+00
56.1326,1.30E+01
56.1359,1.60E+01
56.1392,0.00E+00
56.2407,0.00E+00
56.2439,1.10E+01
56.2472,7.00E+00
56.2505,0.00E+00
56.2931,0.00E+00
56.2964,6.00E+00
56.2996,9.00E+00
56.3029,0.00E+00
56.3259,0.00E+00
56.3291,1.30E+01
56.3324,0.00E+00
56.3455,0.00E+00
56.3488,1.10E+01
56.3521,4.00E+00
56.3554,0.00E+00
56.572,0.00E+00
56.5752,9.00E+00
56.5785,4.00E+00
56.5818,0.00E+00
56.5917,0.00E+00
56.595,3.30E+01
56.5982,1.00E+00
56.6015,0.00E+00
56.6278,0.00E+00
56.6311,1.30E+01
56.6344,9.00E+00
56.6377,0.00E+00
56.641,5.00E+00
56.6442,2.00E+01
56.6475,0.00E+00
56.71,0.00E+00
56.7133,1.60E+01
56.7166,2.00E+00
56.7199,0.00E+00
56.7528,0.00E+00
56.7561,4.00E+00
56.7594,9.00E+00
56.7626,0.00E+00
56.7857,0.00E+00
56.789,1.10E+01
56.7923,4.00E+00
56.7956,0.00E+00
56.9471,0.00E+00
56.9504,1.10E+01
56.9537,1.90E+01
56.957,0.00E+00
57.0097,0.00E+00
57.013,1.50E+01
57.0163,2.00E+00
57.0196,8.00E+00
57.0229,8.00E+00
57.0262,0.00E+00
57.0295,1.10E+02
57.0328,6.44E+02
57.0361,9.08E+02
57.0394,6.26E+02
57.0427,8.00E+01
57.046,0.00E+00
57.0625,0.00E+00
57.0658,5.00E+00
57.0691,6.60E+01
57.0724,2.60E+01
57.0757,1.10E+01
57.079,0.00E+00
57.1285,0.00E+00
57.1318,1.20E+01
57.1351,8.00E+00
57.1384,0.00E+00
57.1516,0.00E+00
57.1549,1.60E+01
57.1582,0.00E+00
57.2771,0.00E+00
57.2804,1.00E+01
57.2837,2.90E+01
57.287,0.00E+00
57.33,0.00E+00
57.3333,1.00E+01
57.3366,7.00E+00
57.3399,0.00E+00
57.469,0.00E+00
57.4723,7.00E+00
57.4756,1.10E+01
57.4789,0.00E+00
57.4889,0.00E+00
57.4922,7.00E+00
57.4955,1.80E+01
57.4988,0.00E+00
57.6214,0.00E+00
57.6247,2.80E+01
57.628,1.90E+01
57.6313,0.00E+00
57.9401,0.00E+00
57.9434,1.10E+01
57.9468,8.00E+00
57.9501,0.00E+00
58.0332,0.00E+00
58.0366,1.60E+01
58.0399,2.10E+01
58.0432,0.00E+00
58.1331,0.00E+00
58.1364,9.00E+00
58.1398,4.00E+00
58.1431,0.00E+00
58.1464,1.60E+01
58.1497,0.00E+00
58.3231,0.00E+00
58.3264,9.00E+00
58.3297,4.00E+00
58.3331,0.00E+00
58.3564,0.00E+00
58.3597,1.30E+01
58.3631,0.00E+00
58.3731,0.00E+00
58.3764,9.00E+00
58.3798,1.30E+01
58.3831,0.00E+00
58.4399,0.00E+00
58.4432,1.10E+01
58.4465,7.00E+00
58.4499,0.00E+00
58.714,0.00E+00
58.7173,9.00E+00
58.7206,2.00E+01
58.724,0.00E+00
58.8311,0.00E+00
58.8345,1.30E+01
58.8378,6.00E+00
58.8412,0.00E+00
58.8445,7.00E+00
58.8479,1.80E+01
58.8512,0.00E+00
58.8579,0.00E+00
58.8613,9.00E+00
58.8646,2.00E+01
58.868,0.00E+00
58.8781,0.00E+00
58.8814,2.00E+00
58.8848,2.00E+01
58.8881,0.00E+00
58.9417,0.00E+00
58.9451,2.10E+01
58.9484,1.20E+01
58.9518,0.00E+00
59.0055,0.00E+00
59.0088,2.00E+00
59.0122,5.50E+01
59.0155,7.60E+01
59.0189,3.00E+01
59.0222,0.00E+00
59.029,0.00E+00
59.0323,3.00E+00
59.0357,1.50E+01
59.039,0.00E+00
59.0424,6.00E+00
59.0457,1.55E+02
59.0491,6.02E+02
59.0524,9.36E+02
59.0558,2.81E+02
59.0592,0.00E+00
59.2338,0.00E+00
59.2372,3.30E+01
59.2405,2.60E+01
59.2439,0.00E+00
59.3011,0.00E+00
59.3044,1.90E+01
59.3078,2.00E+00
59.3112,0.00E+00
59.3717,0.00E+00
59.3751,1.10E+01
59.3784,8.00E+00
59.3818,0.00E+00
59.4727,0.00E+00
59.4761,3.60E+01
59.4795,0.00E+00
59.5772,0.00E+00
59.5805,1.50E+01
59.5839,4.40E+01
59.5873,0.00E+00
59.6176,0.00E+00
59.621,1.20E+01
59.6244,5.00E+00
59.6278,0.00E+00
59.756,0.00E+00
59.7594,2.10E+01
59.7627,2.00E+00
59.7661,0.00E+00
59.7864,0.00E+00
59.7897,3.50E+01
59.7931,4.00E+00
59.7965,0.00E+00
60.0534,0.00E+00
60.0568,1.20E+01
60.0602,5.90E+01
60.0636,1.30E+01
60.067,0.00E+00
60.4297,0.00E+00
60.4331,1.50E+01
60.4365,1.10E+01
60.4399,0.00E+00
60.5078,0.00E+00
60.5112,1.00E+01
60.5146,1.00E+01
60.518,0.00E+00
60.5588,0.00E+00
60.5622,3.00E+00
60.5656,3.50E+01
60.569,0.00E+00
60.5962,0.00E+00
60.5996,1.40E+01
60.603,6.00E+00
60.6064,0.00E+00
60.7765,0.00E+00
60.7799,3.50E+01
60.7833,0.00E+00
60.8515,0.00E+00
60.8549,7.00E+00
60.8583,3.10E+01
60.8617,0.00E+00
60.9776,0.00E+00
60.981,5.00E+00
60.9844,1.10E+01
60.9878,0.00E+00
61.0049,0.00E+00
61.0083,2.00E+00
61.0117,1.60E+01
61.0151,0.00E+00
61.0322,0.00E+00
61.0356,1.10E+01
61.039,2.40E+01
61.0424,8.00E+00
61.0458,0.00E+00
61.3328,0.00E+00
61.3362,9.00E+00
61.3396,6.00E+00
61.343,0.00E+00
61.4046,0.00E+00
61.4081,4.40E+01
61.4115,7.00E+00
61.4149,0.00E+00
61.5245,0.00E+00
61.5279,9.00E+00
61.5313,4.00E+00
61.5348,0.00E+00
61.689,0.00E+00
61.6925,4.00E+00
61.6959,9.00E+00
61.6993,0.00E+00
61.7611,0.00E+00
61.7645,8.00E+00
61.7679,1.10E+01
61.7714,0.00E+00
61.816,0.00E+00
61.8194,1.50E+01
61.8229,6.00E+00
61.8263,0.00E+00
61.8469,0.00E+00
61.8503,1.60E+01
61.8538,0.00E+00
61.9603,0.00E+00
61.9638,3.00E+00
61.9672,3.70E+01
61.9706,0.00E+00
62.0153,0.00E+00
62.0188,7.00E+00
62.0222,1.00E+01
62.0257,0.00E+00
62.0291,0.00E+00
62.0325,4.30E+01
62.036,1.30E+01
62.0394,0.00E+00
62.1117,0.00E+00
62.1151,1.20E+01
62.1186,8.00E+00
62.122,0.00E+00
62.6878,0.00E+00
62.6913,1.60E+01
62.6947,0.00E+00
62.7189,0.00E+00
62.7224,7.00E+00
62.7259,7.00E+00
62.7293,0.00E+00
62.8747,0.00E+00
62.8782,2.10E+01
62.8816,6.00E+00
62.8851,0.00E+00
62.996,0.00E+00
62.9994,4.00E+00
63.0029,3.30E+01
63.0064,0.00E+00
63.0202,0.00E+00
63.0237,2.70E+01
63.0272,2.00E+00
63.0306,0.00E+00
63.0341,0.00E+00
63.0376,6.00E+00
63.041,5.90E+01
63.0445,2.00E+01
63.048,0.00E+00
63.0514,8.00E+00
63.0549,2.90E+01
63.0584,0.00E+00
63.2597,0.00E+00
63.2632,1.10E+01
63.2666,1.70E+01
63.2701,0.00E+00
63.4718,0.00E+00
63.4752,4.00E+00
63.4787,9.00E+00
63.4822,0.00E+00
63.5483,0.00E+00
63.5518,1.80E+01
63.5553,2.30E+01
63.5588,0.00E+00
63.7958,0.00E+00
63.7993,4.00E+01
63.8027,4.20E+01
63.8062,0.00E+00
63.8586,0.00E+00
63.8621,1.60E+01
63.8656,3.40E+01
63.8691,0.00E+00
63.8725,0.00E+00
63.876,8.00E+00
63.8795,8.00E+00
63.883,0.00E+00
63.9843,0.00E+00
63.9878,3.60E+01
63.9913,1.40E+01
63.9948,0.00E+00
64.0227,0.00E+00
64.0262,3.00E+00
64.0297,3.30E+01
64.0332,0.00E+00
64.0367,4.00E+00
64.0402,9.00E+00
64.0437,0.00E+00
64.5129,0.00E+00
64.5164,6.00E+00
64.5199,6.10E+01
64.5234,0.00E+00
64.5269,0.00E+00
64.5304,3.40E+01
64.534,4.00E+00
64.5375,0.00E+00
64.562,0.00E+00
64.5655,1.10E+01
64.569,2.90E+01
64.5726,0.00E+00
64.8783,0.00E+00
64.8818,1.60E+01
64.8853,1.20E+01
64.8888,0.00E+00
65.0261,0.00E+00
65.0296,3.00E+00
65.0331,9.50E+01
65.0367,1.58E+02
65.0402,1.66E+02
65.0437,3.90E+01
65.0472,1.30E+01
65.0507,3.00E+00
65.0543,0.00E+00
65.3258,0.00E+00
65.3293,9.00E+00
65.3328,9.00E+00
65.3364,0.00E+00
65.5484,0.00E+00
65.5519,2.60E+01
65.5554,2.00E+00
65.559,0.00E+00
65.5731,0.00E+00
65.5767,1.00E+01
65.5802,2.20E+01
65.5837,0.00E+00
65.7855,0.00E+00
65.789,2.20E+01
65.7926,0.00E+00
65.8103,0.00E+00
65.8138,6.00E+00
65.8174,9.00E+00
65.8209,0.00E+00
66.0053,0.00E+00
66.0089,5.00E+00
66.0124,2.00E+01
66.016,0.00E+00
66.0372,0.00E+00
66.0408,3.40E+01
66.0443,4.00E+01
66.0479,4.20E+01
66.0514,1.40E+01
66.055,0.00E+00
66.2006,0.00E+00
66.2042,2.00E+01
66.2077,2.30E+01
66.2113,0.00E+00
66.3108,0.00E+00
66.3144,5.90E+01
66.3179,7.00E+00
66.3215,0.00E+00
66.5315,0.00E+00
66.5351,3.60E+01
66.5386,0.00E+00
66.6277,0.00E+00
66.6313,3.90E+01
66.6348,5.00E+00
66.6384,0.00E+00
66.6491,0.00E+00
66.6527,4.00E+00
66.6562,1.80E+01
66.6598,0.00E+00
66.9275,0.00E+00
66.9311,4.00E+00
66.9347,1.50E+01
66.9382,0.00E+00
67.0097,0.00E+00
67.0133,7.00E+00
67.0169,1.33E+02
67.0204,2.27E+02
67.024,4.60E+01
67.0276,0.00E+00
67.0455,0.00E+00
67.0491,1.41E+02
67.0526,8.43E+02
67.0562,1.70E+03
67.0598,1.15E+03
67.0634,3.19E+02
67.0669,4.00E+00
67.0705,0.00E+00
67.1349,0.00E+00
67.1385,9.00E+00
67.1421,9.00E+00
67.1456,0.00E+00
67.2101,0.00E+00
67.2137,5.00E+00
67.2172,1.90E+01
67.2208,0.00E+00
67.3498,0.00E+00
67.3534,8.80E+01
67.357,7.00E+00
67.3605,0.00E+00
67.4717,0.00E+00
67.4753,3.00E+01
67.4789,4.00E+00
67.4825,0.00E+00
67.5327,0.00E+00
67.5363,4.00E+00
67.5399,9.00E+00
67.5435,0.00E+00
67.8957,0.00E+00
67.8993,2.00E+00
67.9029,3.10E+01
67.9065,0.00E+00
68.0109,0.00E+00
68.0145,6.00E+00
68.0181,1.30E+01
68.0217,3.60E+01
68.0253,2.04E+02
68.0289,1.55E+02
68.0325,3.10E+01
68.0361,0.00E+00
68.0505,0.00E+00
68.0541,2.30E+01
68.0577,8.70E+01
68.0613,1.79E+02
68.0649,2.00E+00
68.0686,0.00E+00
68.0722,0.00E+00
68.0758,5.00E+00
68.0794,1.20E+01
68.083,0.00E+00
68.1154,0.00E+00
68.119,5.00E+00
68.1226,2.50E+01
68.1262,1.10E+01
68.1298,1.10E+01
68.1334,4.00E+00
68.137,1.50E+01
68.1406,0.00E+00
68.1803,0.00E+00
68.1839,9.00E+00
68.1875,4.00E+00
68.1911,0.00E+00
68.3896,0.00E+00
68.3932,7.00E+00
68.3969,1.00E+01
68.4005,0.00E+00
68.5884,0.00E+00
68.592,9.00E+00
68.5957,4.00E+00
68.5993,0.00E+00
68.6789,0.00E+00
68.6825,3.50E+01
68.6861,8.00E+00
68.6897,0.00E+00
68.8237,0.00E+00
68.8274,1.40E+01
68.831,9.00E+00
68.8346,0.00E+00
68.8455,0.00E+00
68.8491,1.00E+01
68.8527,7.00E+00
68.8563,0.00E+00
68.9869,0.00E+00
68.9905,7.00E+00
68.9941,3.60E+01
68.9978,4.90E+01
69.0014,4.20E+01
69.005,3.10E+01
69.0086,7.00E+00
69.0123,0.00E+00
69.0195,0.00E+00
69.0232,2.00E+00
69.0268,3.30E+01
69.0304,6.25E+02
69.034,2.48E+03
69.0377,2.33E+03
69.0413,5.35E+02
69.0449,1.10E+01
69.0486,0.00E+00
69.0522,1.50E+01
69.0558,2.00E+00
69.0594,0.00E+00
69.0631,0.00E+00
69.0667,8.30E+01
69.0703,4.42E+02
69.074,4.23E+02
69.0776,6.30E+01
69.0812,0.00E+00
69.0849,3.00E+00
69.0885,1.20E+01
69.0921,0.00E+00
69.2847,0.00E+00
69.2883,2.00E+01
69.2919,3.00E+00
69.2956,0.00E+00
69.3647,0.00E+00
69.3683,9.00E+00
69.3719,9.00E+00
69.3756,0.00E+00
69.5175,0.00E+00
69.5212,8.00E+00
69.5248,8.00E+00
69.5284,0.00E+00
69.5467,0.00E+00
69.5503,2.50E+01
69.5539,1.30E+01
69.5576,1.10E+01
69.5612,0.00E+00
69.7143,0.00E+00
69.7179,1.10E+01
69.7216,2.40E+01
69.7252,0.00E+00
69.7763,0.00E+00
69.78,1.50E+01
69.7836,0.00E+00
69.8055,0.00E+00
69.8091,7.00E+00
69.8128,7.00E+00
69.8164,0.00E+00
69.8712,0.00E+00
69.8748,6.00E+00
69.8785,1.50E+01
69.8821,0.00E+00
69.9077,0.00E+00
69.9114,3.00E+00
69.915,2.50E+01
69.9187,0.00E+00
69.9881,0.00E+00
69.9917,4.00E+00
69.9954,1.10E+01
69.999,0.00E+00
70.0027,5.60E+01
70.0063,1.20E+01
70.01,0.00E+00
70.0283,0.00E+00
70.0319,7.00E+00
70.0356,9.70E+01
70.0392,7.20E+01
70.0429,2.90E+01
70.0465,0.00E+00
70.0648,0.00E+00
70.0685,2.00E+00
70.0721,5.60E+01
70.0758,5.10E+01
70.0794,0.00E+00
70.0831,0.00E+00
70.0867,2.60E+01
70.0904,2.00E+01
70.0941,0.00E+00
70.1928,0.00E+00
70.1965,1.20E+01
70.2001,3.00E+00
70.2038,0.00E+00
70.2075,0.00E+00
70.2111,9.00E+00
70.2148,2.30E+01
70.2184,0.00E+00
70.2734,0.00E+00
70.277,1.40E+01
70.2807,1.30E+01
70.2843,0.00E+00
70.3612,0.00E+00
70.3649,1.70E+01
70.3686,8.00E+00
70.3722,0.00E+00
70.4895,0.00E+00
70.4932,2.50E+01
70.4969,1.30E+01
70.5005,0.00E+00
70.5042,0.00E+00
70.5079,1.30E+01
70.5115,8.00E+00
70.5152,0.00E+00
70.5555,0.00E+00
70.5592,4.90E+01
70.5629,2.00E+00
70.5666,0.00E+00
70.6216,0.00E+00
70.6253,2.60E+01
70.6289,3.00E+00
70.6326,0.00E+00
70.651,0.00E+00
70.6546,4.00E+00
70.6583,1.80E+01
70.662,0.00E+00
70.7428,0.00E+00
70.7464,3.00E+00
70.7501,3.60E+01
70.7538,0.00E+00
70.7575,0.00E+00
70.7611,1.50E+01
70.7648,4.00E+00
70.7685,0.00E+00
71.0038,0.00E+00
71.0075,2.00E+00
71.0112,2.10E+01
71.0149,1.50E+01
71.0185,1.70E+01
71.0222,0.00E+00
71.0333,0.00E+00
71.0369,2.20E+01
71.0406,2.60E+01
71.0443,1.82E+02
71.048,1.46E+03
71.0517,1.97E+03
71.0554,7.51E+02
71.059,1.00E+02
71.0627,3.20E+01
71.0664,0.00E+00
71.2654,0.00E+00
71.269,4.00E+00
71.2727,2.20E+01
71.2764,0.00E+00
71.4867,0.00E+00
71.4904,6.00E+00
71.4941,9.00E+00
71.4978,0.00E+00
71.5348,0.00E+00
71.5385,5.00E+00
71.5422,1.40E+01
71.5458,0.00E+00
71.6161,0.00E+00
71.6197,2.30E+01
71.6234,3.00E+00
71.6271,0.00E+00
71.653,0.00E+00
71.6567,6.00E+00
71.6604,9.00E+00
71.6641,0.00E+00
71.7899,0.00E+00
71.7936,1.00E+01
71.7973,7.00E+00
71.801,9.00E+00
71.8047,1.50E+01
71.8084,0.00E+00
71.8898,0.00E+00
71.8935,9.00E+00
71.8972,4.00E+00
71.9009,0.00E+00
71.9046,2.80E+01
71.9083,2.70E+01
71.912,0.00E+00
71.9269,0.00E+00
71.9306,6.20E+01
71.9343,3.70E+01
71.938,0.00E+00
72.0417,0.00E+00
72.0454,2.00E+00
72.0491,5.10E+01
72.0528,6.90E+01
72.0566,9.00E+00
72.0603,4.00E+00
72.064,0.00E+00
72.2235,0.00E+00
72.2272,9.00E+00
72.2309,1.40E+01
72.2346,0.00E+00
72.3572,0.00E+00
72.3609,1.80E+01
72.3646,4.00E+00
72.3683,0.00E+00
72.4575,0.00E+00
72.4612,4.00E+00
72.4649,2.20E+01
72.4687,0.00E+00
72.5654,0.00E+00
72.5691,1.60E+01
72.5728,7.00E+00
72.5765,0.00E+00
72.5877,0.00E+00
72.5914,3.00E+00
72.5951,2.90E+01
72.5988,0.00E+00
72.61,0.00E+00
72.6137,8.00E+00
72.6175,8.00E+00
72.6212,0.00E+00
72.7627,0.00E+00
72.7664,6.00E+00
72.7701,9.00E+00
72.7739,0.00E+00
73.0088,0.00E+00
73.0125,1.90E+01
73.0162,2.00E+00
73.02,2.40E+01
73.0237,2.00E+00
73.0274,5.00E+00
73.0312,1.40E+01
73.0349,0.00E+00
73.0498,0.00E+00
73.0536,9.00E+00
73.0573,8.00E+00
73.061,1.21E+02
73.0648,2.97E+02
73.0685,3.83E+02
73.0722,6.70E+01
73.076,0.00E+00
73.1096,0.00E+00
73.1133,1.20E+01
73.117,5.00E+00
73.1208,0.00E+00
73.1469,0.00E+00
73.1507,6.00E+00
73.1544,2.40E+01
73.1581,4.00E+00
73.1619,0.00E+00
73.1768,0.00E+00
73.1805,7.00E+00
73.1843,2.00E+01
73.188,0.00E+00
73.3076,0.00E+00
73.3114,3.00E+00
73.3151,1.50E+01
73.3188,0.00E+00
73.3263,0.00E+00
73.3301,1.10E+01
73.3338,7.00E+00
73.3375,0.00E+00
73.5846,0.00E+00
73.5883,7.00E+00
73.5921,7.00E+00
73.5958,0.00E+00
73.6296,0.00E+00
73.6333,6.00E+00
73.6371,9.00E+00
73.6408,0.00E+00
73.6633,0.00E+00
73.667,1.00E+01
73.6708,1.00E+01
73.6745,0.00E+00
73.772,0.00E+00
73.7758,9.00E+00
73.7795,9.00E+00
73.7833,0.00E+00
73.8171,0.00E+00
73.8208,8.00E+00
73.8246,8.00E+00
73.8283,3.80E+01
73.8321,1.00E+00
73.8358,1.00E+01
73.8396,7.00E+00
73.8433,0.00E+00
74.0612,0.00E+00
74.0649,1.90E+01
74.0687,1.40E+01
74.0724,3.10E+01
74.0762,0.00E+00
74.0912,0.00E+00
74.095,6.10E+01
74.0988,4.40E+01
74.1025,9.00E+00
74.1063,9.00E+00
74.11,0.00E+00
74.2078,0.00E+00
74.2116,1.80E+01
74.2154,4.00E+00
74.2191,5.70E+01
74.2229,3.00E+00
74.2266,0.00E+00
74.253,0.00E+00
74.2568,2.00E+00
74.2605,2.90E+01
74.2643,0.00E+00
74.3132,0.00E+00
74.317,5.00E+00
74.3207,1.80E+01
74.3245,0.00E+00
74.3622,0.00E+00
74.3659,7.00E+00
74.3697,1.50E+01
74.3735,0.00E+00
74.4375,0.00E+00
74.4413,5.00E+00
74.445,1.80E+01
74.4488,0.00E+00
74.7695,0.00E+00
74.7733,4.00E+00
74.777,4.20E+01
74.7808,0.00E+00
74.8413,0.00E+00
74.845,9.00E+00
74.8488,4.00E+00
74.8526,0.00E+00
74.8753,0.00E+00
74.879,2.60E+01
74.8828,3.00E+00
74.8866,0.00E+00
74.9244,0.00E+00
74.9282,4.00E+00
74.932,1.70E+01
74.9357,0.00E+00
75.0227,0.00E+00
75.0265,9.00E+00
75.0303,1.40E+01
75.0341,0.00E+00
75.0379,0.00E+00
75.0416,1.00E+01
75.0454,7.00E+00
75.0492,3.80E+01
75.053,1.70E+01
75.0568,0.00E+00
75.1931,0.00E+00
75.1968,7.60E+01
75.2006,5.80E+01
75.2044,0.00E+00
75.2726,0.00E+00
75.2764,1.00E+01
75.2802,7.00E+00
75.284,0.00E+00
75.3105,0.00E+00
75.3143,5.00E+00
75.3181,2.10E+01
75.3219,0.00E+00
75.5191,0.00E+00
75.5229,6.00E+00
75.5267,1.50E+01
75.5305,0.00E+00
75.5836,0.00E+00
75.5874,1.30E+01
75.5912,6.00E+00
75.595,0.00E+00
75.8383,0.00E+00
75.8421,1.10E+01
75.8459,4.00E+00
75.8497,0.00E+00
75.9867,0.00E+00
75.9905,1.00E+01
75.9943,7.00E+00
75.9981,0.00E+00
76.0171,0.00E+00
76.0209,1.50E+01
76.0247,6.00E+00
76.0285,0.00E+00
76.0324,5.20E+01
76.0362,1.60E+01
76.04,0.00E+00
76.0514,0.00E+00
76.0552,2.20E+01
76.059,7.10E+01
76.0628,0.00E+00
76.0971,0.00E+00
76.1009,8.00E+00
76.1047,3.20E+01
76.1085,0.00E+00
76.2229,0.00E+00
76.2267,1.80E+01
76.2305,4.00E+00
76.2343,0.00E+00
76.2534,0.00E+00
76.2572,7.00E+00
76.261,7.00E+00
76.2648,0.00E+00
76.2725,0.00E+00
76.2763,8.00E+00
76.2801,1.10E+01
76.2839,0.00E+00
76.2877,5.10E+01
76.2915,1.40E+01
76.2953,0.00E+00
76.3297,0.00E+00
76.3335,9.00E+00
76.3373,4.00E+00
76.3411,3.00E+00
76.345,2.60E+01
76.3488,0.00E+00
76.3602,0.00E+00
76.364,2.30E+01
76.3679,6.00E+00
76.3717,0.00E+00
76.5397,0.00E+00
76.5435,5.00E+01
76.5473,0.00E+00
76.5703,0.00E+00
76.5741,1.40E+01
76.5779,0.00E+00
76.5817,0.00E+00
76.5856,2.70E+01
76.5894,3.00E+00
76.5932,0.00E+00
76.861,0.00E+00
76.8648,9.00E+00
76.8687,1.90E+01
76.8725,0.00E+00
76.9453,0.00E+00
76.9491,1.20E+01
76.9529,2.00E+01
76.9568,0.00E+00
77.0066,0.00E+00
77.0104,4.20E+01
77.0142,1.40E+01
77.0181,6.00E+00
77.0219,2.30E+01
