M/Z,INTENSITY
223.029,1.47E+02
223.0356,1.25E+02
223.0421,2.51E+02
223.0486,3.01E+02
223.0551,3.34E+02
223.0616,2.05E+03
223.0682,1.01E+04
223.0747,2.60E+04
223.0812,2.64E+04
223.0878,1.17E+04
223.0943,3.04E+03
223.1008,2.31E+03
223.1073,4.80E+03
223.1138,7.11E+03
223.1204,3.83E+03
223.1269,8.03E+02
223.1334,2.25E+02
223.1399,1.95E+02
223.1465,2.95E+02
223.153,2.33E+02
223.1595,1.16E+02
223.166,4.80E+01
223.1726,7.10E+01
223.1791,5.00E+00
223.1856,2.40E+01
223.1921,0.00E+00
223.1987,2.00E+00
223.2052,2.60E+01
223.2117,2.10E+01
223.2182,2.20E+01
223.2247,5.00E+00
223.2313,2.90E+01
223.2378,2.30E+01
223.2443,3.60E+01
223.2509,1.30E+01
223.2574,1.20E+01
223.2639,3.10E+01
223.2704,4.00E+01
223.277,9.00E+00
223.2835,1.40E+01
223.29,1.80E+01
223.2965,3.30E+01
223.3031,0.00E+00
223.3096,4.00E+00
223.3161,2.70E+01
223.3226,7.60E+01
223.3292,1.20E+01
223.3357,2.00E+01
223.3422,1.40E+01
223.3488,3.90E+01
223.3553,1.90E+01
223.3618,3.70E+01
223.3683,4.00E+01
223.3749,5.70E+01
223.3814,4.80E+01
223.3879,2.80E+01
223.3944,2.10E+01
223.401,2.70E+01
223.4075,4.30E+01
223.414,3.10E+01
223.4206,7.60E+01
223.4271,4.70E+01
223.4336,1.10E+01
223.4401,2.20E+01
223.4467,2.20E+01
223.4532,3.20E+01
223.4597,8.20E+01
223.4662,2.30E+01
223.4728,4.10E+01
223.4793,3.70E+01
223.4858,2.00E+00
223.4924,1.70E+01
223.4989,1.70E+01
223.5054,6.70E+01
223.512,4.20E+01
223.5185,1.90E+01
223.525,3.80E+01
223.5316,7.10E+01
223.5381,1.30E+01
223.5446,2.70E+01
223.5511,1.03E+02
223.5577,3.50E+01
223.5642,3.50E+01
223.5707,6.00E+01
223.5773,3.90E+01
223.5838,1.60E+01
223.5903,8.30E+01
223.5968,5.70E+01
223.6034,5.40E+01
223.6099,4.10E+01
223.6164,1.10E+01
223.623,7.00E+01
223.6295,7.40E+01
223.636,6.90E+01
223.6426,7.00E+01
223.6491,4.60E+01
223.6556,4.20E+01
223.6622,5.90E+01
223.6687,9.30E+01
223.6752,8.10E+01
223.6818,5.10E+01
223.6883,6.00E+00
223.6948,2.10E+01
223.7014,9.40E+01
223.7079,9.80E+01
223.7144,6.20E+01
223.7209,0.00E+00
223.7275,2.30E+01
223.734,3.10E+01
223.7406,3.20E+01
223.7471,4.10E+01
223.7536,9.00E+00
223.7601,2.40E+01
223.7667,7.00E+00
223.7732,3.20E+01
223.7798,3.10E+01
223.7863,2.80E+01
223.7928,8.60E+01
223.7993,3.90E+01
223.8059,3.10E+01
223.8124,0.00E+00
223.819,0.00E+00
223.8255,3.00E+00
223.832,8.40E+01
223.8386,2.20E+01
223.8451,2.50E+01
223.8516,2.10E+01
223.8582,0.00E+00
223.8712,0.00E+00
223.8778,4.20E+01
223.8843,9.30E+01
223.8908,3.40E+01
223.8974,4.00E+00
223.9039,0.00E+00
223.9104,2.30E+01
223.917,7.00E+01
223.9235,1.10E+01
223.9301,1.50E+01
223.9366,0.00E+00
223.9431,1.10E+01
223.9496,5.30E+01
223.9562,1.60E+01
223.9627,3.80E+01
223.9693,8.00E+01
223.9758,7.50E+01
223.9823,9.60E+01
223.9889,5.20E+01
223.9954,9.00E+01
224.002,9.00E+01
224.0085,3.80E+01
224.015,9.90E+01
224.0215,7.40E+01
224.0281,1.40E+01
224.0346,7.50E+01
224.0412,4.06E+02
224.0477,5.59E+02
224.0542,5.21E+02
224.0608,4.28E+02
224.0673,1.43E+03
224.0739,5.91E+03
224.0804,1.59E+04
224.0869,1.84E+04
224.0935,8.46E+03
224.1,2.16E+03
224.1065,1.32E+03
224.1131,2.60E+03
224.1196,4.45E+03
224.1262,3.91E+03
224.1327,1.11E+03
224.1392,3.83E+02
224.1458,3.60E+01
224.1523,4.60E+01
224.1589,7.30E+01
224.1654,2.60E+01
224.1719,2.20E+01
224.1785,4.80E+01
224.185,5.20E+01
224.1915,2.70E+01
224.1981,2.00E+01
224.2046,1.70E+01
224.2112,1.40E+01
224.2177,1.10E+01
224.2243,1.50E+01
224.2308,1.10E+01
224.2373,1.10E+01
224.2439,7.00E+01
224.2504,8.10E+01
224.2569,2.50E+01
224.2635,9.00E+00
224.27,5.50E+01
224.2766,3.70E+01
224.2831,4.10E+01
224.2896,0.00E+00
224.2962,7.00E+00
224.3027,7.00E+00
224.3093,1.00E+01
224.3158,1.07E+02
224.3224,5.10E+01
224.3289,4.70E+01
224.3354,2.00E+01
224.342,4.80E+01
224.3485,7.30E+01
224.3551,3.20E+01
224.3616,7.60E+01
224.3681,5.30E+01
224.3747,1.04E+02
224.3812,9.00E+00
224.3878,2.80E+01
224.3943,5.40E+01
224.4009,2.70E+01
224.4074,3.90E+01
224.4139,7.40E+01
224.4205,1.07E+02
224.427,5.00E+01
224.4336,4.50E+01
224.4401,7.00E+01
224.4467,6.20E+01
224.4532,1.90E+01
224.4597,3.00E+01
224.4663,7.00E+00
224.4728,5.20E+01
224.4794,3.70E+01
224.4859,1.80E+01
224.4925,4.00E+00
224.499,2.50E+01
224.5056,3.20E+01
224.5121,1.34E+02
224.5186,9.50E+01
224.5252,8.80E+01
224.5317,3.90E+01
224.5383,5.70E+01
224.5448,5.00E+00
224.5514,1.50E+01
224.5579,2.00E+00
224.5645,3.90E+01
224.571,4.90E+01
224.5775,0.00E+00
224.5841,1.70E+01
224.5906,1.20E+01
224.5972,3.40E+01
224.6037,4.00E+01
224.6103,3.00E+01
224.6168,6.60E+01
224.6234,2.20E+01
224.6299,2.60E+01
224.6365,3.00E+01
224.643,2.30E+01
224.6496,1.40E+01
224.6561,1.41E+02
224.6626,1.00E+02
224.6692,2.30E+01
224.6757,4.30E+01
224.6823,3.10E+01
224.6888,9.90E+01
224.6954,8.10E+01
224.7019,6.10E+01
224.7085,1.10E+01
224.715,5.20E+01
224.7216,5.90E+01
224.7281,5.50E+01
224.7346,9.00E+00
224.7412,1.10E+01
224.7477,7.00E+00
224.7543,8.30E+01
224.7608,1.31E+02
224.7674,9.00E+00
224.7739,3.00E+01
224.7805,3.80E+01
224.787,6.40E+01
224.7936,6.50E+01
224.8001,4.50E+01
224.8067,1.06E+02
224.8132,1.12E+02
224.8198,5.60E+01
224.8263,6.30E+01
224.8329,4.50E+01
224.8394,2.17E+02
224.846,1.10E+02
224.8525,7.40E+01
224.8591,8.30E+01
224.8656,1.04E+02
224.8722,6.80E+01
224.8787,1.70E+01
224.8853,2.10E+01
224.8918,4.70E+01
224.8984,2.90E+01
224.9049,4.00E+00
224.9115,6.30E+01
224.918,7.10E+01
224.9246,8.00E+01
224.9311,3.50E+01
224.9377,1.50E+01
224.9442,2.30E+01
224.9508,3.50E+01
224.9573,1.11E+02
224.9639,1.15E+02
224.9704,1.17E+02
224.977,1.45E+02
224.9835,6.20E+01
224.9901,5.30E+01
224.9966,6.90E+01
225.0032,1.02E+02
225.0097,1.55E+02
225.0163,8.00E+01
225.0228,1.13E+02
225.0294,2.45E+02
225.0359,3.18E+02
225.0425,3.92E+02
225.049,9.15E+02
225.0556,1.78E+03
225.0621,1.67E+03
225.0687,1.25E+03
225.0752,2.97E+03
225.0818,2.26E+04
225.0883,1.12E+05
225.0949,1.69E+05
225.1015,8.17E+04
225.108,1.52E+04
225.1146,2.01E+03
225.1211,2.08E+03
225.1277,3.17E+03
225.1342,2.76E+03
225.1408,9.78E+02
225.1473,2.36E+02
225.1539,1.75E+02
225.1604,1.36E+02
225.167,1.04E+02
225.1735,1.02E+02
225.1801,1.09E+02
225.1867,5.80E+01
225.1932,6.70E+01
225.1998,3.10E+01
225.2063,3.00E+01
225.2129,3.00E+00
225.2194,1.33E+02
225.226,4.10E+01
225.2325,6.00E+01
225.2391,9.40E+01
225.2456,1.08E+02
225.2522,2.40E+01
225.2587,1.90E+01
225.2653,2.20E+01
225.2719,4.50E+01
225.2784,5.60E+01
225.285,1.33E+02
225.2915,5.70E+01
225.2981,2.30E+01
225.3046,7.00E+00
225.3112,1.00E+01
225.3177,7.50E+01
225.3243,7.90E+01
225.3309,3.90E+01
225.3374,3.60E+01
225.344,3.20E+01
225.3505,2.90E+01
225.3571,4.10E+01
225.3636,4.50E+01
225.3702,1.00E+02
225.3768,2.40E+01
225.3833,2.30E+01
225.3899,5.40E+01
225.3964,3.90E+01
225.403,4.70E+01
225.4095,9.40E+01
225.4161,2.20E+01
225.4227,3.00E+01
225.4292,1.20E+01
225.4358,1.40E+01
225.4423,6.40E+01
225.4489,5.90E+01
225.4554,7.30E+01
225.462,5.90E+01
225.4686,2.80E+01
225.4751,4.70E+01
225.4817,7.00E+01
225.4882,3.90E+01
225.4948,4.10E+01
225.5013,4.90E+01
225.5079,6.20E+01
225.5145,2.90E+01
225.521,7.00E+00
225.5276,0.00E+00
225.5341,6.40E+01
225.5407,1.00E+00
225.5473,3.60E+01
225.5538,5.40E+01
225.5604,5.20E+01
225.5669,1.50E+01
225.5735,4.20E+01
225.58,3.20E+01
225.5866,7.00E+00
225.5932,0.00E+00
225.5997,2.50E+01
225.6063,3.50E+01
225.6129,4.70E+01
225.6194,3.80E+01
225.626,8.60E+01
225.6325,5.90E+01
225.6391,2.00E+01
225.6457,8.30E+01
225.6522,5.40E+01
225.6588,2.40E+01
225.6653,1.09E+02
225.6719,2.10E+01
225.6785,2.30E+01
225.685,4.30E+01
225.6916,6.70E+01
225.6982,4.20E+01
225.7047,9.00E+00
225.7113,3.80E+01
225.7178,3.60E+01
225.7244,5.10E+01
225.731,2.90E+01
225.7375,1.30E+01
225.7441,0.00E+00
225.7507,9.00E+01
225.7572,9.70E+01
225.7638,3.80E+01
225.7703,1.40E+01
225.7769,7.30E+01
225.7835,8.60E+01
225.79,8.50E+01
225.7966,5.30E+01
225.8031,1.70E+01
225.8097,0.00E+00
225.8163,0.00E+00
225.8228,4.10E+01
225.8294,4.40E+01
225.836,7.00E+01
225.8425,3.80E+01
225.8491,1.80E+01
225.8557,4.40E+01
225.8622,4.90E+01
225.8688,3.90E+01
225.8753,2.80E+01
225.8819,6.60E+01
225.8885,1.20E+01
225.895,6.30E+01
225.9016,1.43E+02
225.9082,3.60E+01
225.9147,4.60E+01
225.9213,3.40E+01
225.9279,3.90E+01
225.9344,1.04E+02
225.941,6.90E+01
225.9476,6.50E+01
225.9541,1.64E+02
225.9607,6.40E+01
225.9672,3.40E+01
225.9738,1.30E+01
225.9804,4.70E+01
225.987,8.70E+01
225.9935,9.20E+01
226.0001,2.00E+01
226.0066,2.60E+01
226.0132,5.60E+01
226.0198,5.00E+01
226.0263,1.07E+02
226.0329,3.40E+02
226.0395,3.74E+02
226.046,3.41E+02
226.0526,7.84E+02
226.0592,1.65E+03
226.0657,2.54E+03
226.0723,1.59E+03
226.0789,1.57E+03
226.0854,6.66E+03
226.092,2.52E+04
226.0986,4.38E+04
226.1051,2.97E+04
226.1117,8.45E+03
226.1183,1.57E+03
226.1248,4.57E+02
226.1314,8.02E+02
226.138,5.80E+02
226.1445,1.47E+02
226.1511,5.00E+01
226.1577,2.50E+01
226.1643,1.30E+01
226.1708,7.40E+01
226.1774,1.23E+02
226.184,9.10E+01
226.1905,6.10E+01
226.1971,4.00E+00
226.2037,9.00E+00
226.2102,3.10E+01
226.2168,1.90E+01
226.2234,3.00E+01
226.2299,1.06E+02
226.2365,6.60E+01
226.2431,5.50E+01
226.2496,1.14E+02
226.2562,5.20E+01
226.2628,7.10E+01
226.2693,6.30E+01
226.2759,5.90E+01
226.2825,6.90E+01
226.2891,1.50E+01
226.2956,1.90E+01
226.3022,8.10E+01
226.3088,2.31E+02
226.3154,7.20E+01
226.3219,3.70E+01
226.3285,4.50E+01
226.3351,6.80E+01
226.3416,1.01E+02
226.3482,5.70E+01
226.3548,1.90E+01
226.3613,3.10E+01
226.3679,4.90E+01
226.3745,5.50E+01
226.381,1.23E+02
226.3876,1.11E+02
226.3942,1.60E+01
226.4008,5.60E+01
226.4073,5.40E+01
226.4139,4.40E+01
226.4205,1.80E+01
226.427,1.50E+01
226.4336,3.00E+01
226.4402,0.00E+00
226.4468,5.60E+01
226.4533,9.00E+01
226.4599,4.90E+01
226.4665,2.70E+01
226.4731,3.10E+01
226.4796,8.00E+00
226.4862,1.30E+02
226.4928,4.70E+01
226.4994,2.50E+01
226.5059,1.80E+01
226.5125,9.60E+01
226.5191,1.00E+02
226.5256,2.10E+01
226.5322,7.90E+01
226.5388,7.40E+01
226.5454,5.70E+01
226.5519,6.50E+01
226.5585,5.10E+01
226.5651,4.50E+01
226.5717,7.10E+01
226.5782,1.60E+01
226.5848,1.00E+02
226.5914,8.80E+01
226.598,9.30E+01
226.6045,2.40E+01
226.6111,3.70E+01
226.6177,0.00E+00
226.6243,2.20E+01
226.6308,3.50E+01
226.6374,4.60E+01
226.644,3.60E+01
226.6506,6.00E+00
226.6571,7.20E+01
226.6637,5.60E+01
226.6703,4.80E+01
226.6768,9.00E+00
226.6834,4.10E+01
226.69,5.50E+01
226.6966,8.30E+01
226.7032,3.50E+01
226.7097,1.90E+01
226.7163,4.00E+01
226.7229,4.10E+01
226.7295,2.90E+01
226.736,7.10E+01
226.7426,6.10E+01
226.7492,3.90E+01
226.7558,4.60E+01
226.7623,4.80E+01
226.7689,5.50E+01
226.7755,5.30E+01
226.7821,0.00E+00
226.7887,9.00E+00
226.7952,2.90E+01
226.8018,6.20E+01
226.8084,3.70E+01
226.815,5.70E+01
226.8215,1.07E+02
226.8281,7.40E+01
226.8347,7.40E+01
226.8413,2.00E+01
226.8479,6.20E+01
226.8544,3.40E+01
226.861,4.30E+01
226.8676,2.90E+01
226.8742,1.25E+02
226.8808,5.10E+01
226.8873,1.14E+02
226.8939,2.30E+01
226.9005,6.60E+01
226.9071,4.20E+01
226.9136,0.00E+00
226.9202,5.30E+01
226.9268,4.00E+01
226.9334,5.10E+01
226.94,7.20E+01
226.9465,6.00E+01
226.9531,6.00E+00
226.9597,6.40E+01
226.9663,3.00E+01
226.9729,2.90E+01
226.9794,1.10E+01
226.986,4.90E+01
226.9926,5.80E+01
226.9992,5.70E+01
227.0058,3.70E+01
227.0123,1.17E+02
227.0189,8.00E+00
227.0255,5.20E+01
227.0321,1.47E+02
227.0387,1.85E+02
227.0452,1.98E+02
227.0518,2.92E+02
227.0584,1.36E+03
227.065,7.24E+03
227.0716,1.55E+04
227.0781,1.17E+04
227.0847,5.12E+03
227.0913,4.62E+03
227.0979,1.16E+04
227.1045,3.06E+04
227.1111,3.94E+04
227.1176,1.84E+04
227.1242,3.65E+03
227.1308,2.86E+02
227.1374,1.89E+02
227.144,1.35E+02
227.1505,1.09E+02
227.1571,1.19E+02
227.1637,1.12E+02
227.1703,4.20E+01
227.1769,4.50E+01
227.1835,4.50E+01
227.19,7.00E+01
227.1966,8.60E+01
227.2032,1.40E+01
227.2098,2.00E+00
227.2164,5.00E+01
227.223,7.00E+01
227.2296,6.90E+01
227.2361,6.90E+01
227.2427,7.00E+00
227.2493,5.00E+00
227.2559,1.60E+01
227.2625,1.70E+01
227.2691,0.00E+00
227.2756,4.50E+01
227.2822,1.28E+02
227.2888,2.10E+01
227.2954,6.00E+00
227.302,0.00E+00
227.3086,0.00E+00
227.3151,4.80E+01
227.3217,3.10E+01
227.3283,4.20E+01
227.3349,8.80E+01
227.3415,3.60E+01
227.3481,1.50E+01
227.3547,0.00E+00
227.3612,9.40E+01
227.3678,6.00E+01
227.3744,8.30E+01
227.381,1.31E+02
227.3876,1.60E+01
227.3942,0.00E+00
227.4073,0.00E+00
227.4139,1.40E+01
227.4205,9.00E+00
227.4271,2.50E+01
227.4337,3.50E+01
227.4403,2.80E+01
227.4469,3.00E+00
227.4534,0.00E+00
227.46,1.40E+01
227.4666,5.00E+00
227.4732,3.90E+01
227.4798,5.30E+01
227.4864,3.20E+01
227.493,9.30E+01
227.4995,7.60E+01
227.5061,1.90E+01
227.5127,4.00E+00
227.5193,2.90E+01
227.5259,1.30E+01
227.5325,4.00E+00
227.5391,9.00E+00
227.5457,0.00E+00
227.5523,2.10E+01
227.5588,3.60E+01
227.5654,2.20E+01
227.572,8.40E+01
227.5786,2.50E+01
227.5852,1.60E+01
227.5918,4.30E+01
227.5984,0.00E+00
227.6116,0.00E+00
227.6181,4.40E+01
227.6247,4.00E+01
227.6313,7.40E+01
227.6379,9.10E+01
227.6445,6.60E+01
227.6511,2.00E+01
227.6577,3.00E+01
227.6643,7.00E+01
227.6709,7.30E+01
227.6775,7.80E+01
227.6841,1.70E+01
227.6906,7.70E+01
227.6972,9.00E+00
227.7038,4.60E+01
227.7104,7.30E+01
227.717,4.10E+01
227.7236,1.49E+02
227.7302,6.10E+01
227.7368,2.00E+00
227.7433,7.20E+01
227.75,8.00E+01
227.7565,3.30E+01
227.7631,2.50E+01
227.7697,1.33E+02
227.7763,1.11E+02
227.7829,1.70E+01
227.7895,4.10E+01
227.7961,5.10E+01
227.8027,5.40E+01
227.8093,3.20E+01
227.8159,6.60E+01
227.8224,1.44E+02
227.8291,1.34E+02
227.8356,6.90E+01
227.8422,8.80E+01
227.8488,3.30E+01
227.8554,6.70E+01
227.862,3.20E+01
227.8686,1.80E+01
227.8752,5.50E+01
227.8818,1.10E+01
227.8884,2.00E+00
227.895,3.00E+01
227.9016,4.40E+01
227.9082,1.40E+01
227.9148,2.20E+01
227.9214,5.70E+01
227.9279,4.70E+01
227.9345,1.70E+01
227.9411,9.00E+00
227.9477,3.90E+01
227.9543,3.00E+01
227.9609,2.50E+01
227.9675,4.90E+01
227.9741,1.30E+01
227.9807,4.30E+01
227.9873,3.40E+01
227.9939,5.00E+00
228.0005,8.00E+00
228.0071,6.30E+01
228.0137,4.40E+01
228.0203,1.40E+01
228.0269,3.90E+01
228.0335,6.60E+01
228.0401,1.00E+02
228.0466,1.63E+02
228.0532,1.56E+02
228.0598,3.20E+02
228.0664,9.25E+02
228.073,3.20E+03
228.0796,3.69E+03
228.0862,2.64E+03
228.0928,1.24E+03
228.0994,1.55E+03
228.106,4.12E+03
228.1126,6.79E+03
228.1192,4.92E+03
228.1258,1.17E+03
228.1324,2.14E+02
228.139,5.10E+01
228.1456,0.00E+00
228.1522,3.70E+01
228.1588,6.70E+01
228.1654,6.70E+01
228.172,2.80E+01
228.1786,1.90E+01
228.1852,3.00E+01
228.1918,3.20E+01
228.1984,5.70E+01
228.205,5.40E+01
228.2116,6.90E+01
228.2182,3.60E+01
228.2248,3.10E+01
228.2314,3.40E+01
228.238,4.20E+01
228.2446,4.40E+01
228.2512,2.10E+01
228.2578,1.60E+01
228.2644,1.90E+01
228.271,5.90E+01
228.2775,1.10E+01
228.2841,0.00E+00
228.2907,0.00E+00
228.2973,2.60E+01
228.3039,4.40E+01
228.3105,2.10E+01
228.3172,2.20E+01
228.3237,5.20E+01
228.3304,1.00E+00
228.3369,2.40E+01
228.3435,2.20E+01
228.3501,1.00E+01
228.3567,0.00E+00
228.3633,6.00E+01
228.3699,4.00E+01
228.3765,2.00E+01
228.3831,8.40E+01
228.3898,4.20E+01
228.3963,4.70E+01
228.403,5.50E+01
228.4095,1.01E+02
228.4162,6.30E+01
228.4227,1.69E+02
228.4294,2.50E+01
228.4359,1.50E+01
228.4426,2.90E+01
228.4491,2.20E+01
228.4557,7.70E+01
228.4623,4.10E+01
228.469,7.90E+01
228.4756,1.21E+02
228.4822,1.23E+02
228.4888,3.10E+01
228.4954,8.40E+01
228.502,9.50E+01
228.5086,5.30E+01
228.5152,6.50E+01
228.5218,1.20E+01
228.5284,0.00E+00
228.535,0.00E+00
228.5416,1.60E+01
228.5482,1.70E+01
228.5548,0.00E+00
228.5614,1.00E+01
228.568,2.80E+01
228.5746,2.20E+01
228.5812,2.90E+01
228.5878,6.60E+01
228.5944,1.13E+02
228.601,3.30E+01
228.6076,1.30E+01
228.6142,3.00E+01
228.6208,1.70E+01
228.6274,3.80E+01
228.634,1.90E+01
228.6406,9.50E+01
228.6472,4.90E+01
228.6538,3.60E+01
228.6604,5.90E+01
228.667,4.10E+01
228.6736,1.00E+01
228.6803,2.30E+01
228.6869,1.40E+01
228.6935,3.20E+01
228.7001,3.00E+01
228.7067,8.30E+01
228.7133,5.70E+01
228.7199,0.00E+00
228.7265,1.60E+01
228.7331,6.40E+01
228.7397,5.00E+01
228.7463,2.20E+01
228.7529,3.80E+01
228.7595,5.30E+01
228.7661,2.10E+01
228.7727,8.50E+01
228.7793,4.20E+01
228.7859,5.30E+01
228.7926,0.00E+00
228.7992,4.60E+01
228.8058,6.60E+01
228.8124,1.90E+01
228.819,6.20E+01
228.8256,1.40E+01
228.8322,7.20E+01
228.8388,3.90E+01
228.8454,3.30E+01
228.852,2.60E+01
228.8586,1.90E+01
228.8652,2.50E+01
228.8718,3.40E+01
228.8784,2.90E+01
228.885,5.20E+01
228.8916,7.00E+00
228.8983,3.30E+01
228.9049,2.10E+01
228.9115,6.00E+01
228.9181,6.90E+01
228.9247,8.50E+01
228.9313,1.70E+01
228.9379,4.00E+01
228.9445,6.80E+01
228.9511,0.00E+00
228.9577,6.80E+01
228.9643,1.65E+02
228.9709,9.90E+01
228.9776,1.21E+02
228.9842,2.10E+01
228.9908,2.80E+01
228.9974,7.10E+01
229.004,8.20E+01
229.0106,9.90E+01
229.0172,5.50E+01
229.0238,4.50E+01
229.0304,1.00E+01
229.037,3.80E+01
229.0437,2.20E+01
229.0503,1.10E+02
229.0569,1.56E+02
229.0635,1.58E+02
229.0701,3.01E+02
229.0767,1.29E+03
229.0833,4.05E+03
229.0899,4.94E+03
229.0965,2.63E+03
229.1031,1.04E+03
229.1098,9.32E+02
229.1164,1.88E+03
229.123,3.24E+03
229.1296,2.15E+03
229.1362,7.63E+02
229.1428,1.97E+02
229.1494,1.10E+01
229.156,1.40E+01
229.1626,1.20E+01
229.1693,1.10E+01
229.1759,1.26E+02
229.1825,5.20E+01
229.1891,3.30E+01
229.1957,1.05E+02
229.2023,1.13E+02
229.2089,1.40E+01
229.2155,1.50E+01
229.2222,5.50E+01
229.2288,8.80E+01
229.2354,1.12E+02
229.242,4.40E+01
229.2486,6.40E+01
229.2552,5.60E+01
229.2618,6.40E+01
229.2684,9.70E+01
229.2751,2.70E+01
229.2817,0.00E+00
229.2883,0.00E+00
229.2949,1.60E+01
229.3015,8.40E+01
229.3081,3.50E+01
229.3147,1.30E+01
229.3214,3.00E+00
229.328,1.50E+01
229.3346,0.00E+00
229.3412,1.90E+01
229.3478,7.40E+01
229.3544,7.60E+01
229.361,0.00E+00
229.3676,5.40E+01
229.3743,5.00E+01
229.3809,7.70E+01
229.3875,2.40E+01
229.3941,9.70E+01
229.4007,5.50E+01
229.4073,2.00E+01
229.4139,6.30E+01
229.4206,5.00E+01
229.4272,0.00E+00
229.4338,4.00E+00
229.4404,2.00E+01
229.447,5.00E+00
229.4536,2.40E+01
229.4603,3.20E+01
229.4669,4.00E+00
229.4735,5.50E+01
229.4801,5.70E+01
229.4867,7.50E+01
229.4933,2.10E+01
229.5,1.30E+01
229.5066,6.70E+01
229.5132,1.60E+01
229.5198,0.00E+00
229.5264,1.00E+01
229.5331,2.80E+01
229.5397,0.00E+00
229.5595,0.00E+00
229.5661,5.00E+00
229.5727,2.40E+01
229.5794,0.00E+00
229.586,1.50E+01
229.5926,4.50E+01
229.5992,4.70E+01
229.6058,4.90E+01
229.6125,6.00E+00
229.6191,2.60E+01
229.6257,1.10E+01
229.6323,3.30E+01
229.6389,4.70E+01
229.6455,0.00E+00
229.6522,4.00E+00
229.6588,4.50E+01
229.6654,2.60E+01
229.672,3.00E+01
229.6786,3.10E+01
229.6853,1.40E+01
229.6919,6.00E+00
229.6985,3.40E+01
229.7051,4.10E+01
229.7117,3.00E+01
229.7184,8.00E+00
229.725,1.90E+01
229.7316,2.50E+01
229.7382,1.06E+02
229.7448,4.30E+01
229.7515,3.80E+01
229.7581,2.80E+01
229.7647,0.00E+00
229.7713,1.80E+01
229.7779,2.00E+00
229.7845,2.20E+01
229.7912,1.20E+01
229.7978,3.00E+00
229.8044,3.40E+01
229.811,1.30E+01
229.8177,5.50E+01
229.8243,8.40E+01
229.8309,1.31E+02
229.8375,1.30E+01
229.8441,7.00E+00
229.8508,1.15E+02
229.8574,3.10E+01
229.864,2.40E+01
229.8706,3.10E+01
229.8772,3.00E+01
229.8839,4.00E+01
229.8905,6.40E+01
229.8971,5.50E+01
229.9037,1.70E+01
229.9104,2.10E+01
229.917,2.00E+00
229.9236,7.70E+01
229.9302,1.30E+01
229.9368,2.80E+01
229.9435,5.70E+01
229.9501,4.00E+00
229.9567,0.00E+00
229.9633,3.50E+01
229.97,6.00E+00
229.9766,0.00E+00
229.9898,0.00E+00
229.9965,4.00E+00
230.0031,2.70E+01
230.0097,5.00E+00
230.0163,1.60E+01
230.0229,5.50E+01
230.0296,0.00E+00
230.0362,1.20E+01
230.0428,3.60E+01
230.0494,5.40E+01
230.0561,2.70E+01
230.0627,1.96E+02
230.0693,7.24E+02
230.076,1.14E+03
230.0826,9.39E+02
230.0892,1.10E+03
230.0958,1.75E+03
230.1024,9.19E+02
230.1091,3.65E+02
230.1157,3.47E+02
230.1223,3.90E+02
230.129,4.53E+02
230.1356,2.76E+02
230.1422,5.90E+01
230.1488,5.70E+01
230.1555,4.10E+01
230.1621,4.00E+00
230.1687,1.30E+01
230.1753,1.70E+01
230.182,4.90E+01
230.1886,5.00E+01
230.1952,2.90E+01
230.2018,4.00E+01
230.2085,1.40E+01
230.2151,1.70E+01
230.2217,8.00E+00
230.2283,0.00E+00
230.235,8.00E+00
230.2416,2.80E+01
230.2482,2.80E+01
230.2549,2.10E+01
230.2615,2.80E+01
230.2681,7.00E+00
230.2747,2.50E+01
230.2814,5.90E+01
230.288,3.00E+00
230.2946,0.00E+00
230.3013,1.10E+01
230.3079,8.40E+01
230.3145,5.00E+01
230.3211,2.10E+01
230.3278,1.00E+01
230.3344,2.50E+01
230.341,2.60E+01
230.3476,2.00E+01
230.3543,2.80E+01
230.3609,1.90E+01
230.3675,4.50E+01
230.3741,5.80E+01
230.3808,2.70E+01
230.3874,3.80E+01
230.3941,3.90E+01
230.4007,4.40E+01
230.4073,5.60E+01
230.4139,6.10E+01
230.4206,3.10E+01
230.4272,0.00E+00
230.4338,4.40E+01
230.4404,6.70E+01
230.4471,2.30E+01
230.4537,4.60E+01
230.4604,3.60E+01
230.467,4.00E+00
230.4736,4.00E+00
230.4802,1.70E+01
230.4869,1.50E+01
230.4935,1.40E+01
230.5001,3.20E+01
230.5068,4.70E+01
230.5134,2.00E+00
230.52,9.00E+00
230.5266,1.80E+01
230.5333,3.00E+00
230.5399,1.60E+01
230.5466,1.80E+01
230.5532,5.60E+01
230.5598,8.40E+01
230.5664,8.90E+01
230.5731,4.90E+01
230.5797,8.90E+01
230.5863,7.70E+01
230.593,4.50E+01
230.5996,1.59E+02
230.6062,1.34E+02
230.6129,6.70E+01
230.6195,1.20E+02
230.6261,2.60E+01
230.6328,1.90E+01
230.6394,8.40E+01
230.646,1.30E+02
230.6527,6.10E+01
230.6593,9.10E+01
230.6659,2.70E+01
230.6726,1.20E+01
230.6792,6.40E+01
230.6858,7.70E+01
230.6925,8.30E+01
230.6991,8.90E+01
230.7057,7.60E+01
230.7124,1.00E+02
230.719,2.32E+02
230.7256,1.02E+02
230.7323,2.80E+01
230.7389,3.00E+01
230.7455,2.50E+01
230.7522,5.00E+01
230.7588,2.30E+01
230.7654,3.00E+01
230.7721,2.80E+01
230.7787,6.40E+01
230.7854,3.50E+01
230.792,1.40E+01
